stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,52.811,1.765,0.000,57,0,9,1972037217.186,180885388.240
refined,222.932,1.765,0.000,57,0,9,1972037217.186,46075971.348
