stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.655,-6.322,-1.884,-0.724,0.225,-1.306,-1.482,-0.295,-1.684,287435745.149,0.262
norefined,2,-1.215,-6.443,-1.953,-0.658,0.180,-1.212,-1.333,-0.297,-1.694,165781940.150,0.189
norefined,3,-0.784,-6.549,-2.029,-0.543,0.212,-1.157,-1.162,-0.307,-1.665,100736754.105,0.120
norefined,4,-0.646,-6.620,-2.182,-0.320,0.385,-1.078,-0.827,-0.273,-1.612,76535649.948,0.098
norefined,5,-1.062,-6.562,-2.353,-0.261,0.426,-0.983,-0.656,-0.254,-1.625,71600958.650,0.162
norefined,6,-0.633,-6.643,-2.453,-0.143,0.462,-0.867,-0.519,-0.252,-1.574,61869382.680,0.095
norefined,7,-1.103,-6.562,-2.567,-0.146,0.450,-0.789,-0.463,-0.258,-1.587,58116717.067,0.168
norefined,8,-0.656,-6.640,-2.650,-0.041,0.484,-0.681,-0.363,-0.266,-1.533,51850110.958,0.099
norefined,9,-1.132,-6.556,-2.745,-0.051,0.468,-0.606,-0.333,-0.274,-1.537,48575596.094,0.173
norefined,10,-0.676,-6.631,-2.820,0.047,0.507,-0.510,-0.251,-0.283,-1.476,44237990.167,0.102
refined,11,-0.676,-6.631,-2.820,0.047,0.507,-0.510,-0.251,-0.283,-1.476,44237990.167,0.102
refined,12,-1.499,-9.325,-4.521,0.681,0.672,0.361,-0.472,-0.313,-0.848,11794548.526,0.161
refined,13,-0.659,-3.676,-2.373,-0.109,-0.071,0.435,-0.053,-0.090,1.222,22753490.678,0.179
refined,14,-0.820,-4.989,-2.674,0.030,0.256,0.341,-0.031,0.056,0.470,4721384.455,0.164
refined,15,-0.925,-5.516,-2.978,0.159,0.290,0.357,-0.124,-0.013,0.492,4372339.469,0.168
refined,16,-0.932,-5.557,-2.992,0.162,0.287,0.361,-0.127,-0.005,0.497,4369751.347,0.168
refined,17,-0.934,-5.565,-2.996,0.162,0.287,0.361,-0.128,-0.005,0.497,4369706.932,0.168
refined,18,-0.934,-5.566,-2.996,0.162,0.286,0.361,-0.128,-0.005,0.497,4369705.990,0.168
refined,19,-0.934,-5.566,-2.996,0.162,0.286,0.361,-0.128,-0.005,0.497,4369705.969,0.168
refined,20,-0.934,-5.566,-2.996,0.162,0.286,0.361,-0.128,-0.005,0.497,4369705.968,0.168
