stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,78.644,1.727,0.000,76,0,9,3635653185.106,314389148.579
refined,138.010,1.727,0.000,76,0,9,3635653185.106,186074250.941
