stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.032,-4.022,-2.210,1.898,-0.266,0.302,0.555,1.995,1.962,7551652807.582,-0.008
norefined,2,-0.354,-4.131,-2.257,1.754,-0.404,0.224,0.444,1.891,1.827,5094825871.670,0.086
norefined,3,-0.749,-4.219,-2.304,1.627,-0.521,0.133,0.319,1.777,1.700,2985118510.907,0.178
norefined,4,-1.050,-4.305,-2.377,1.473,-0.669,0.021,0.148,1.615,1.516,2109305285.502,0.244
norefined,5,-1.151,-4.380,-2.492,1.290,-0.834,-0.100,-0.075,1.413,1.283,1364543679.991,0.263
norefined,6,-1.182,-4.436,-2.598,1.089,-1.001,-0.240,-0.312,1.222,1.049,782697079.951,0.266
norefined,7,-0.975,-4.500,-2.734,0.898,-1.121,-0.370,-0.478,1.062,0.797,370831549.241,0.217
norefined,8,-0.735,-4.583,-2.851,0.691,-1.197,-0.492,-0.596,0.892,0.542,331840183.899,0.160
norefined,9,-1.182,-4.636,-2.708,0.599,-1.135,-0.536,-0.510,0.844,0.603,346061506.031,0.255
norefined,10,-0.741,-4.688,-2.898,0.536,-1.113,-0.546,-0.514,0.789,0.509,314389148.580,0.158
refined,11,-0.741,-4.688,-2.898,0.536,-1.113,-0.546,-0.514,0.789,0.509,314389148.580,0.158
refined,12,-0.972,-6.323,-3.177,-0.051,0.207,-0.311,0.320,-0.436,0.341,207876771.270,0.154
refined,13,-1.513,-8.324,-5.065,-0.417,0.754,-0.873,1.337,-0.812,-0.192,191980217.186,0.182
refined,14,-2.019,-9.976,-6.778,-0.701,1.540,-1.471,2.181,-1.172,-1.067,187203190.947,0.202
refined,15,-2.126,-10.447,-7.102,-0.860,1.633,-1.331,2.119,-1.479,-1.307,186246255.609,0.204
refined,16,-2.520,-11.566,-8.354,-0.844,2.199,-1.908,2.949,-1.423,-1.910,186074250.941,0.218
refined,17,-2.094,-10.836,-6.937,-0.920,1.410,-0.816,1.663,-1.834,-1.197,191821378.227,0.193
refined,18,-2.260,-10.758,-7.435,-0.730,1.892,-1.375,2.471,-1.259,-1.525,187012907.218,0.210
refined,19,-2.304,-11.315,-7.725,-0.953,1.791,-1.353,2.270,-1.683,-1.557,186388028.645,0.204
refined,20,-2.580,-11.673,-8.493,-0.699,2.267,-1.953,3.131,-1.337,-2.044,186812890.801,0.221
