stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.401,"[-2.515, -0.287]",1.114,-2.138,0.041
norefined,c,-5.623,"[-10.278, -0.968]",4.655,-2.052,0.049
norefined,s,-3.645,"[-6.762, -0.528]",3.117,-1.987,0.056
norefined,k0,-1.141,"[-2.868, 0.587]",1.727,-1.122,0.271
norefined,k1,-1.464,"[-3.301, 0.373]",1.837,-1.354,0.186
norefined,k2,0.705,"[-0.813, 2.223]",1.518,0.789,0.437
norefined,k3,0.263,"[-1.132, 1.659]",1.395,0.321,0.751
norefined,k4,0.691,"[-1.081, 2.462]",1.772,0.663,0.513
norefined,k5,-1.306,"[-2.699, 0.086]",1.392,-1.594,0.122
refined,tt,-1.133,"[-1.472, -0.794]",0.339,-5.684,0.000
refined,c,-7.012,"[-9.158, -4.866]",2.146,-5.551,0.000
refined,s,-3.417,"[-4.406, -2.428]",0.989,-5.869,0.000
refined,k0,0.344,"[-0.206, 0.893]",0.550,1.063,0.297
refined,k1,-0.699,"[-1.382, -0.016]",0.683,-1.739,0.093
refined,k2,0.327,"[-0.163, 0.818]",0.491,1.133,0.266
refined,k3,0.150,"[-0.336, 0.635]",0.486,0.523,0.605
refined,k4,-0.148,"[-0.716, 0.42]",0.568,-0.441,0.662
refined,k5,-0.089,"[-0.465, 0.288]",0.377,-0.399,0.692
