stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.021,"[-3.264, 1.223]",2.243,-0.825,0.429
norefined,c,-5.639,"[-17.721, 6.444]",12.082,-0.846,0.417
norefined,s,-3.460,"[-11.271, 4.351]",7.811,-0.803,0.441
norefined,k0,-1.285,"[-5.52, 2.949]",4.234,-0.550,0.594
norefined,k1,-1.361,"[-3.512, 0.79]",2.151,-1.147,0.278
norefined,k2,0.500,"[-1.4, 2.399]",1.900,0.477,0.644
norefined,k3,0.525,"[-1.341, 2.391]",1.866,0.510,0.621
norefined,k4,0.580,"[-2.395, 3.556]",2.975,0.353,0.731
norefined,k5,-1.701,"[-6.871, 3.468]",5.169,-0.596,0.564
refined,tt,-0.824,"[-1.842, 0.195]",1.018,-1.466,0.173
refined,c,-4.944,"[-10.767, 0.88]",5.824,-1.539,0.155
refined,s,-2.653,"[-5.897, 0.592]",3.245,-1.482,0.169
refined,k0,-0.348,"[-1.623, 0.928]",1.275,-0.494,0.632
refined,k1,-0.096,"[-1.5, 1.307]",1.404,-0.125,0.903
refined,k2,0.422,"[-0.568, 1.412]",0.990,0.772,0.458
refined,k3,0.212,"[-0.55, 0.974]",0.762,0.504,0.625
refined,k4,-0.039,"[-1.313, 1.236]",1.275,-0.055,0.957
refined,k5,-0.456,"[-1.6, 0.688]",1.144,-0.722,0.487
