stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,54.117,1.765,0.000,0,9,2462536180.512,220915256.165,57
refined,189.362,1.765,0.000,0,9,2462536180.512,67456962.776,57
