stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.720,"[-1.121, -0.32]",0.400,-3.591,0.001
norefined,c,-5.837,"[-8.904, -2.769]",3.067,-3.798,0.000
norefined,s,-2.756,"[-4.117, -1.395]",1.361,-4.043,0.000
norefined,k0,-0.195,"[-1.239, 0.849]",1.044,-0.373,0.710
norefined,k1,-0.021,"[-0.79, 0.749]",0.769,-0.053,0.958
norefined,k2,0.411,"[-0.187, 1.009]",0.598,1.372,0.175
norefined,k3,-1.163,"[-2.16, -0.167]",0.997,-2.329,0.023
norefined,k4,-1.372,"[-2.466, -0.278]",1.094,-2.503,0.015
norefined,k5,0.294,"[-0.698, 1.287]",0.993,0.592,0.556
refined,tt,-0.714,"[-0.928, -0.5]",0.214,-6.672,0.000
refined,c,-4.505,"[-5.872, -3.138]",1.367,-6.579,0.000
refined,s,-2.169,"[-2.805, -1.534]",0.636,-6.812,0.000
refined,k0,-0.031,"[-0.496, 0.435]",0.465,-0.131,0.896
refined,k1,0.245,"[-0.17, 0.659]",0.414,1.179,0.243
refined,k2,-0.068,"[-0.355, 0.22]",0.288,-0.469,0.641
refined,k3,-0.135,"[-0.61, 0.339]",0.475,-0.569,0.571
refined,k4,-0.345,"[-0.835, 0.145]",0.490,-1.404,0.165
refined,k5,-0.148,"[-0.637, 0.342]",0.490,-0.602,0.549
