attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.810,"[-1.142, -0.478]",0.332,-4.059,0.000,4.226,ngd,36,209848428.335,0.143,-1.000,0.190,0,0,fn
c,-6.197,"[-8.448, -3.946]",2.251,-4.586,0.000,4.226,ngd,36,209848428.335,0.143,-6.000,-0.197,0,0,fn
s,-2.906,"[-3.947, -1.864]",1.042,-4.646,0.000,4.226,ngd,36,209848428.335,0.143,-3.000,0.094,0,0,fn
vot,0.131,,,,,4.226,ngd,36,209848428.335,0.143,0.167,-0.036,0,0,fn
tt,-2.499,"[-5.539, 0.542]",3.041,-1.369,0.175,4.664,lm,36,1932159323.498,0.435,-1.000,-1.499,1,0,fn
c,-6.086,"[-13.068, 0.897]",6.983,-1.452,0.151,4.664,lm,36,1932159323.498,0.435,-6.000,-0.086,1,0,fn
s,-1.696,"[-3.997, 0.606]",2.301,-1.227,0.224,4.664,lm,36,1932159323.498,0.435,-3.000,1.304,1,0,fn
vot,0.411,,,,,4.664,lm,36,1932159323.498,0.435,0.167,0.244,0,0,fn
tt,-1.214,"[-1.654, -0.773]",0.441,-4.587,0.000,8.736,ngd+lm,36,173492267.233,0.130,-1.000,-0.214,0,0,fn
c,-7.306,"[-9.99, -4.622]",2.684,-4.535,0.000,8.736,ngd+lm,36,173492267.233,0.130,-6.000,-1.306,0,0,fn
s,-3.767,"[-5.092, -2.442]",1.325,-4.736,0.000,8.736,ngd+lm,36,173492267.233,0.130,-3.000,-0.767,0,0,fn
vot,0.166,,,,,8.736,ngd+lm,36,173492267.233,0.130,0.167,-0.001,0,0,fn
