stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.967,"[-2.466, 0.532]",1.499,-1.076,0.286
norefined,c,-5.694,"[-14.103, 2.715]",8.409,-1.129,0.263
norefined,s,-3.103,"[-7.964, 1.758]",4.861,-1.065,0.291
norefined,k0,0.881,"[-1.33, 3.093]",2.212,0.665,0.508
norefined,k1,0.445,"[-1.695, 2.584]",2.140,0.346,0.730
norefined,k2,-0.118,"[-1.653, 1.417]",1.535,-0.128,0.898
norefined,k3,-0.663,"[-2.501, 1.175]",1.838,-0.602,0.549
norefined,k4,-0.731,"[-2.675, 1.214]",1.944,-0.627,0.533
norefined,k5,0.612,"[-1.199, 2.423]",1.811,0.564,0.575
refined,tt,-0.967,"[-2.466, 0.532]",1.499,-1.076,0.286
refined,c,-5.694,"[-14.103, 2.715]",8.409,-1.129,0.263
refined,s,-3.103,"[-7.964, 1.758]",4.861,-1.065,0.291
refined,k0,0.881,"[-1.33, 3.093]",2.212,0.665,0.508
refined,k1,0.445,"[-1.695, 2.584]",2.140,0.346,0.730
refined,k2,-0.118,"[-1.653, 1.417]",1.535,-0.128,0.898
refined,k3,-0.663,"[-2.501, 1.175]",1.838,-0.602,0.549
refined,k4,-0.731,"[-2.675, 1.214]",1.944,-0.627,0.533
refined,k5,0.612,"[-1.199, 2.423]",1.811,0.564,0.575
