stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.035,"[-1.751, -0.319]",0.716,-2.411,0.019
norefined,c,-5.649,"[-10.045, -1.253]",4.396,-2.143,0.036
norefined,s,-3.605,"[-6.109, -1.102]",2.503,-2.402,0.019
norefined,k0,-0.137,"[-1.073, 0.798]",0.935,-0.245,0.807
norefined,k1,0.667,"[-0.3, 1.634]",0.967,1.151,0.254
norefined,k2,-0.564,"[-1.335, 0.208]",0.772,-1.218,0.228
norefined,k3,0.029,"[-0.815, 0.872]",0.843,0.057,0.955
norefined,k4,-0.598,"[-1.65, 0.454]",1.052,-0.948,0.347
norefined,k5,0.750,"[-0.206, 1.707]",0.956,1.309,0.195
refined,tt,-1.457,"[-2.067, -0.848]",0.610,-3.987,0.000
refined,c,-8.048,"[-11.497, -4.599]",3.449,-3.892,0.000
refined,s,-4.058,"[-5.849, -2.267]",1.791,-3.779,0.000
refined,k0,-0.514,"[-1.279, 0.251]",0.765,-1.120,0.267
refined,k1,0.563,"[-0.189, 1.315]",0.752,1.248,0.216
refined,k2,0.178,"[-0.43, 0.786]",0.608,0.488,0.627
refined,k3,-0.074,"[-0.726, 0.578]",0.652,-0.189,0.851
refined,k4,0.763,"[0.049, 1.477]",0.714,1.782,0.079
refined,k5,0.357,"[-0.314, 1.028]",0.671,0.888,0.378
