stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.958,"[-1.704, -0.213]",0.746,-2.143,0.036
norefined,c,-5.531,"[-9.802, -1.26]",4.271,-2.160,0.034
norefined,s,-3.504,"[-6.098, -0.91]",2.594,-2.253,0.028
norefined,k0,0.179,"[-0.764, 1.122]",0.943,0.316,0.753
norefined,k1,0.800,"[-0.334, 1.934]",1.134,1.177,0.243
norefined,k2,-0.725,"[-1.546, 0.097]",0.821,-1.472,0.146
norefined,k3,0.449,"[-0.426, 1.324]",0.875,0.856,0.395
norefined,k4,-0.886,"[-1.921, 0.148]",1.034,-1.429,0.158
norefined,k5,0.879,"[-0.007, 1.764]",0.885,1.656,0.102
refined,tt,-0.629,"[-0.916, -0.342]",0.287,-3.659,0.000
refined,c,-3.734,"[-5.321, -2.148]",1.586,-3.927,0.000
refined,s,-1.945,"[-2.828, -1.061]",0.884,-3.670,0.000
refined,k0,0.132,"[-0.385, 0.649]",0.517,0.426,0.671
refined,k1,0.267,"[-0.25, 0.783]",0.516,0.862,0.392
refined,k2,-0.126,"[-0.552, 0.301]",0.426,-0.491,0.625
refined,k3,0.320,"[-0.172, 0.812]",0.492,1.084,0.282
refined,k4,-0.214,"[-0.666, 0.237]",0.452,-0.791,0.432
refined,k5,0.148,"[-0.29, 0.587]",0.438,0.565,0.574
