stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,14.338,2.347,0.000,0,9,984998584.393,70842416.056,19
refined,26.601,2.347,0.000,0,9,984998584.393,39492841.046,19
