stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,48.514,1.727,0.000,76,0,9,3400914994.466,452444755.782
refined,64.695,1.727,0.000,76,0,9,3400914994.466,350958858.695
