stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.062,"[-2.011, -0.113]",0.949,-1.867,0.066
norefined,c,-7.679,"[-14.554, -0.803]",6.875,-1.863,0.067
norefined,s,-3.988,"[-7.843, -0.132]",3.856,-1.725,0.089
norefined,k0,0.452,"[-1.127, 2.031]",1.579,0.477,0.635
norefined,k1,0.567,"[-0.913, 2.048]",1.480,0.639,0.525
norefined,k2,-0.117,"[-1.432, 1.198]",1.315,-0.149,0.882
norefined,k3,-0.468,"[-1.974, 1.037]",1.506,-0.519,0.606
norefined,k4,-1.047,"[-2.631, 0.537]",1.584,-1.102,0.274
norefined,k5,-1.395,"[-3.089, 0.299]",1.694,-1.373,0.174
refined,tt,-2.885,"[-5.823, 0.052]",2.938,-1.638,0.106
refined,c,-16.163,"[-32.721, 0.394]",16.557,-1.628,0.108
refined,s,-9.308,"[-18.931, 0.315]",9.623,-1.613,0.111
refined,k0,-0.713,"[-2.976, 1.55]",2.263,-0.525,0.601
refined,k1,-1.514,"[-3.685, 0.657]",2.171,-1.163,0.249
refined,k2,-2.216,"[-4.802, 0.371]",2.587,-1.429,0.158
refined,k3,1.347,"[-0.223, 2.916]",1.570,1.431,0.157
refined,k4,1.412,"[-1.274, 4.098]",2.686,0.877,0.384
refined,k5,3.437,"[-0.625, 7.499]",4.062,1.411,0.163
