stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.299,-7.235,-4.376,0.769,1.035,0.656,-0.871,-1.253,-1.513,4534644839.121,-0.041
norefined,2,-0.185,-7.282,-4.325,0.713,0.996,0.576,-0.862,-1.245,-1.527,3304790718.761,0.025
norefined,3,-0.678,-7.280,-4.299,0.680,0.979,0.515,-0.861,-1.233,-1.542,1483629816.461,0.093
norefined,4,-1.160,-7.282,-4.246,0.633,0.941,0.413,-0.862,-1.207,-1.564,906145720.668,0.159
norefined,5,-1.579,-7.329,-4.122,0.542,0.860,0.217,-0.837,-1.158,-1.540,818831570.710,0.215
norefined,6,-1.120,-7.466,-4.113,0.519,0.788,0.177,-0.726,-1.154,-1.504,825924129.659,0.150
norefined,7,-1.558,-7.495,-4.005,0.458,0.726,-0.002,-0.689,-1.095,-1.475,787626845.985,0.208
norefined,8,-1.083,-7.590,-4.035,0.468,0.669,0.010,-0.593,-1.099,-1.448,790081695.926,0.143
norefined,9,-1.542,-7.599,-3.945,0.433,0.622,-0.140,-0.554,-1.043,-1.420,769203448.730,0.203
norefined,10,-1.062,-7.679,-3.988,0.452,0.567,-0.117,-0.468,-1.047,-1.395,767749201.609,0.138
refined,11,-1.062,-7.679,-3.988,0.452,0.567,-0.117,-0.468,-1.047,-1.395,767749201.609,0.138
refined,12,-1.944,-12.446,-6.987,1.672,-1.657,-0.788,-0.687,0.085,0.890,628664927.805,0.156
refined,13,-1.564,-9.061,-5.311,0.993,-0.744,-1.236,0.289,-0.010,0.922,594266455.404,0.173
refined,14,-1.620,-9.451,-5.316,0.465,-0.858,-1.168,0.339,0.311,1.288,584038123.508,0.171
refined,15,-1.629,-9.298,-5.302,0.293,-0.780,-1.297,0.619,0.395,1.455,578519521.043,0.175
refined,16,-1.776,-10.079,-5.720,0.062,-0.848,-1.347,0.735,0.634,1.752,575597300.759,0.176
refined,17,-1.969,-11.101,-6.336,-0.107,-0.951,-1.499,0.872,0.811,2.075,573880552.620,0.177
refined,18,-2.233,-12.547,-7.184,-0.295,-1.108,-1.691,1.006,1.008,2.476,572444976.458,0.178
refined,19,-2.553,-14.315,-8.223,-0.503,-1.306,-1.942,1.167,1.216,2.949,571068351.075,0.178
refined,20,-2.885,-16.163,-9.308,-0.713,-1.514,-2.216,1.347,1.412,3.437,569975056.965,0.179
