stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,23.733,1.727,0.000,76,0,9,3215354940.209,767749201.610
refined,34.551,1.727,0.000,76,0,9,3215354940.209,569975056.966
