stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.031,-6.709,-3.843,1.768,0.446,0.107,1.990,-1.539,-0.184,112556927.877,1584,0,0,0.303
norefined,2,-1.884,-6.769,-4.005,1.644,0.487,-0.108,1.711,-1.389,-0.370,91986966.370,1584,0,0,0.278
norefined,3,-1.789,-6.848,-4.089,1.474,0.527,-0.308,1.407,-1.232,-0.571,78165020.672,1584,0,0,0.261
norefined,4,-1.700,-6.944,-4.090,1.255,0.557,-0.468,1.099,-1.066,-0.761,68296163.883,1584,0,0,0.245
norefined,5,-1.569,-7.042,-4.058,0.992,0.575,-0.569,0.806,-0.863,-0.885,60519978.100,1584,0,0,0.223
norefined,6,-1.376,-7.142,-3.999,0.701,0.554,-0.600,0.554,-0.640,-0.892,52644870.316,1584,0,0,0.193
norefined,7,-1.108,-7.241,-3.930,0.425,0.504,-0.563,0.349,-0.452,-0.815,44445841.143,1584,0,0,0.153
norefined,8,-0.980,-7.303,-3.896,0.083,0.538,-0.340,0.190,-0.323,-0.676,38566305.643,1584,0,0,0.134
norefined,9,-1.310,-7.301,-3.805,-0.230,0.577,-0.164,0.141,-0.321,-0.663,38506171.501,1584,0,0,0.179
norefined,10,-0.841,-7.389,-3.747,-0.326,0.580,-0.185,0.050,-0.292,-0.652,38840597.041,1584,0,0,0.114
refined,11,-1.310,-7.301,-3.805,-0.230,0.577,-0.164,0.141,-0.321,-0.663,38506171.501,1584,0,0,0.179
refined,12,-0.656,-5.616,-2.542,-1.334,0.908,-0.136,0.845,0.369,-0.386,32387554.000,1584,0,0,0.117
refined,13,-0.521,-3.319,-1.759,-0.523,0.317,-0.024,0.469,0.355,-0.172,32326963.424,1584,0,0,0.157
refined,14,-0.597,-4.151,-2.084,-0.765,0.465,0.035,0.630,0.232,-0.328,30203926.139,1584,0,0,0.144
refined,15,-0.594,-4.148,-2.095,-0.753,0.528,-0.038,0.600,0.239,-0.286,30049475.197,1584,0,0,0.143
refined,16,-0.618,-4.341,-2.159,-0.800,0.548,-0.034,0.623,0.229,-0.318,30042893.209,1584,0,0,0.142
refined,17,-0.607,-4.230,-2.126,-0.771,0.542,-0.052,0.603,0.244,-0.286,30042211.835,1584,0,0,0.143
refined,18,-0.621,-4.356,-2.166,-0.802,0.552,-0.041,0.619,0.232,-0.313,30041124.881,1584,0,0,0.143
refined,19,-0.610,-4.251,-2.133,-0.776,0.544,-0.053,0.604,0.244,-0.288,30041101.827,1584,0,0,0.143
refined,20,-0.621,-4.352,-2.165,-0.801,0.552,-0.043,0.617,0.233,-0.311,30040479.379,1584,0,0,0.143
