stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,59.383,1.727,0.000,76,0,9,3242223029.127,361179565.098
refined,119.650,1.727,0.000,76,0,9,3242223029.127,189910454.079
