stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,30.406,1.727,0.000,76,0,9,3681028052.841,723994502.082
refined,42.302,1.727,0.000,76,0,9,3681028052.841,550862480.582
