stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,49.389,1.727,0.000,76,0,9,3254300601.455,426274740.973
refined,70.905,1.727,0.000,76,0,9,3254300601.455,309211433.354
