stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.522,2.023,0.000,0,9,3991116708.701,366961410.073,76
refined,76.560,2.023,0.000,0,9,3991116708.701,353691527.408,76
