stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.074,"[-1.823, -0.325]",0.749,-2.861,0.006
norefined,c,-7.685,"[-12.941, -2.43]",5.255,-2.919,0.005
norefined,s,-3.091,"[-5.236, -0.947]",2.145,-2.877,0.005
norefined,k0,1.234,"[0.359, 2.109]",0.875,2.816,0.006
norefined,k1,-0.168,"[-0.9, 0.565]",0.733,-0.456,0.650
norefined,k2,0.626,"[-0.751, 2.004]",1.377,0.908,0.367
norefined,k3,0.880,"[-0.033, 1.794]",0.914,1.923,0.059
norefined,k4,0.064,"[-0.689, 0.817]",0.753,0.170,0.866
norefined,k5,-1.174,"[-2.254, -0.095]",1.080,-2.171,0.034
refined,tt,-0.983,"[-1.411, -0.555]",0.428,-4.580,0.000
refined,c,-5.725,"[-8.282, -3.167]",2.557,-4.468,0.000
refined,s,-3.396,"[-4.774, -2.017]",1.378,-4.917,0.000
refined,k0,0.484,"[0.016, 0.952]",0.468,2.063,0.043
refined,k1,0.440,"[-0.085, 0.965]",0.525,1.673,0.099
refined,k2,-0.543,"[-1.376, 0.291]",0.834,-1.300,0.198
refined,k3,0.027,"[-0.568, 0.621]",0.595,0.089,0.929
refined,k4,0.310,"[-0.168, 0.788]",0.478,1.294,0.200
refined,k5,-0.067,"[-0.648, 0.514]",0.581,-0.231,0.818
