stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.428,-6.693,-1.929,-0.822,1.750,0.519,-0.345,1.566,0.355,656236107.236,0.213
norefined,2,-1.007,-6.778,-2.082,-0.925,1.654,0.485,-0.429,1.459,0.303,373730329.803,0.149
norefined,3,-1.390,-6.742,-2.252,-0.954,1.531,0.503,-0.489,1.253,0.196,393400521.020,0.206
norefined,4,-0.939,-6.810,-2.397,-1.016,1.454,0.498,-0.528,1.167,0.143,288360438.338,0.138
norefined,5,-1.405,-6.750,-2.469,-0.992,1.391,0.517,-0.551,1.055,0.065,308935000.935,0.208
norefined,6,-0.940,-6.812,-2.599,-1.037,1.326,0.518,-0.577,0.987,0.018,240250092.590,0.138
norefined,7,-1.414,-6.745,-2.654,-0.997,1.278,0.537,-0.588,0.897,-0.055,254921614.757,0.210
norefined,8,-0.941,-6.806,-2.770,-1.033,1.224,0.537,-0.608,0.842,-0.095,210636750.479,0.138
norefined,9,-1.421,-6.738,-2.806,-0.985,1.182,0.550,-0.611,0.773,-0.161,219603204.013,0.211
norefined,10,-0.943,-6.798,-2.910,-1.017,1.138,0.548,-0.630,0.729,-0.197,192650294.840,0.139
refined,11,-0.943,-6.798,-2.910,-1.017,1.138,0.548,-0.630,0.729,-0.197,192650294.840,0.139
refined,12,-0.936,-5.157,-2.413,0.176,-0.130,0.318,-0.591,0.150,-0.312,109756034.832,0.181
refined,13,-1.047,-6.132,-2.937,0.214,0.072,0.411,-0.581,0.189,-0.402,92947373.323,0.171
refined,14,-1.178,-6.844,-3.323,0.213,0.168,0.471,-0.594,0.245,-0.541,92028211.720,0.172
refined,15,-1.218,-7.059,-3.443,0.214,0.185,0.497,-0.597,0.267,-0.586,91967399.062,0.173
refined,16,-1.228,-7.113,-3.473,0.218,0.186,0.504,-0.599,0.272,-0.595,91963569.401,0.173
refined,17,-1.231,-7.126,-3.481,0.218,0.186,0.505,-0.600,0.273,-0.598,91963330.017,0.173
refined,18,-1.231,-7.130,-3.483,0.219,0.186,0.506,-0.600,0.273,-0.598,91963315.195,0.173
refined,19,-1.231,-7.131,-3.483,0.219,0.186,0.506,-0.600,0.273,-0.598,91963314.280,0.173
refined,20,-1.232,-7.131,-3.483,0.219,0.186,0.506,-0.600,0.273,-0.598,91963314.223,0.173
