stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.976,"[-1.555, -0.397]",0.579,-3.366,0.001
norefined,c,-6.469,"[-10.213, -2.725]",3.744,-3.449,0.001
norefined,s,-2.866,"[-4.722, -1.009]",1.857,-3.081,0.003
norefined,k0,0.146,"[-0.933, 1.226]",1.080,0.271,0.787
norefined,k1,-0.539,"[-1.189, 0.11]",0.650,-1.657,0.102
norefined,k2,-0.373,"[-1.494, 0.748]",1.121,-0.664,0.509
norefined,k3,0.710,"[-0.105, 1.525]",0.815,1.739,0.087
norefined,k4,-0.260,"[-1.024, 0.504]",0.764,-0.679,0.499
norefined,k5,-0.028,"[-1.104, 1.048]",1.076,-0.051,0.959
refined,tt,-0.644,"[-0.887, -0.401]",0.243,-5.292,0.000
refined,c,-3.703,"[-5.035, -2.372]",1.331,-5.552,0.000
refined,s,-1.664,"[-2.421, -0.907]",0.757,-4.388,0.000
refined,k0,0.615,"[0.016, 1.213]",0.598,2.051,0.044
refined,k1,-0.068,"[-0.377, 0.241]",0.309,-0.440,0.662
refined,k2,-0.380,"[-0.955, 0.195]",0.575,-1.319,0.192
refined,k3,0.467,"[0.055, 0.88]",0.413,2.260,0.027
refined,k4,-0.248,"[-0.647, 0.151]",0.399,-1.242,0.219
refined,k5,-0.152,"[-0.628, 0.324]",0.476,-0.638,0.526
