stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.324,2.023,0.000,0,9,4403185064.316,469826139.479,76
refined,73.690,2.023,0.000,0,9,4403185064.316,404010960.083,76
