stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.628,-5.618,-1.949,-1.010,-0.048,-0.896,0.579,-1.902,-1.469,899521817.978,1584,0,0,0.468
norefined,2,-2.205,-5.728,-2.164,-0.971,0.011,-0.910,0.518,-1.932,-1.417,502437804.532,1584,0,0,0.385
norefined,3,-1.817,-5.836,-2.393,-0.908,0.089,-0.922,0.449,-1.940,-1.275,391232437.053,1584,0,0,0.311
norefined,4,-2.048,-5.812,-2.581,-0.764,0.250,-0.828,0.438,-1.806,-0.980,297877210.531,1584,0,0,0.352
norefined,5,-1.788,-5.904,-2.796,-0.655,0.413,-0.734,0.401,-1.763,-0.703,233588262.230,1584,0,0,0.303
norefined,6,-2.020,-5.906,-2.885,-0.517,0.584,-0.564,0.392,-1.602,-0.412,199548426.015,1584,0,0,0.342
norefined,7,-1.572,-6.043,-2.967,-0.490,0.660,-0.492,0.362,-1.634,-0.313,184724981.904,1584,0,0,0.260
norefined,8,-1.929,-6.024,-2.966,-0.380,0.779,-0.344,0.354,-1.437,-0.127,172328668.685,1584,0,0,0.320
norefined,9,-1.456,-6.150,-3.015,-0.410,0.789,-0.317,0.323,-1.502,-0.148,168202080.322,1584,0,0,0.237
norefined,10,-1.850,-6.115,-3.001,-0.317,0.882,-0.199,0.315,-1.298,-0.006,163230650.053,1584,0,0,0.303
refined,11,-1.850,-6.115,-3.001,-0.317,0.882,-0.199,0.315,-1.298,-0.006,163230650.053,1584,0,0,0.303
refined,12,-1.247,-6.227,-2.990,-0.823,0.514,-0.431,0.342,-0.047,0.322,131894768.784,1584,0,0,0.200
refined,13,-1.243,-6.738,-3.070,-0.696,0.064,-0.681,0.687,0.174,0.694,126012575.323,1584,0,0,0.185
refined,14,-1.277,-7.142,-3.204,-0.764,-0.032,-0.810,0.814,0.293,0.814,125485838.806,1584,0,0,0.179
refined,15,-1.290,-7.252,-3.250,-0.770,-0.051,-0.832,0.839,0.307,0.835,125455820.419,1584,0,0,0.178
refined,16,-1.293,-7.277,-3.260,-0.773,-0.055,-0.836,0.847,0.312,0.839,125454055.695,1584,0,0,0.178
refined,17,-1.293,-7.284,-3.263,-0.774,-0.056,-0.837,0.848,0.312,0.840,125453947.340,1584,0,0,0.178
refined,18,-1.293,-7.285,-3.264,-0.774,-0.056,-0.837,0.849,0.312,0.840,125453940.649,1584,0,0,0.178
refined,19,-1.294,-7.285,-3.264,-0.774,-0.056,-0.837,0.849,0.313,0.840,125453940.233,1584,0,0,0.178
refined,20,-1.294,-7.286,-3.264,-0.774,-0.056,-0.837,0.849,0.313,0.840,125453940.207,1584,0,0,0.178
