attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.909,"[-1.14, -0.679]",0.231,-7.872,0.000,19,0.150,75598337.882,0.087,-1.000,0.091,0,0,fn
c,-5.968,"[-7.599, -4.338]",1.631,-7.306,0.000,19,0.150,75598337.882,0.087,-6.000,0.032,0,0,fn
s,-3.091,"[-3.898, -2.284]",0.807,-7.646,0.000,19,0.150,75598337.882,0.087,-3.000,-0.091,0,0,fn
k0,-0.128,"[-0.633, 0.376]",0.504,-0.508,0.613,19,0.150,75598337.882,0.087,0.000,-0.128,0,0,fp
k1,-0.120,"[-0.67, 0.429]",0.550,-0.438,0.663,19,0.150,75598337.882,0.087,0.000,-0.120,0,0,fp
k2,-0.151,"[-0.644, 0.343]",0.493,-0.609,0.545,19,0.150,75598337.882,0.087,0.000,-0.151,0,0,fp
k3,0.345,"[-0.334, 1.023]",0.678,1.014,0.314,19,0.150,75598337.882,0.087,0.000,0.345,0,0,fp
k4,0.531,"[-0.024, 1.086]",0.555,1.908,0.061,19,0.150,75598337.882,0.087,0.000,0.531,0,1,fp
k5,0.300,"[-0.167, 0.768]",0.468,1.282,0.204,19,0.150,75598337.882,0.087,0.000,0.300,0,0,fp
vot,0.152,,,,,19,0.150,75598337.882,0.087,0.167,-0.014,0,0,fn
tt,-1.294,"[-1.754, -0.833]",0.461,-5.602,0.000,19,0.200,125453940.207,0.114,-1.000,-0.294,0,0,fn
c,-7.286,"[-10.059, -4.512]",2.773,-5.243,0.000,19,0.200,125453940.207,0.114,-6.000,-1.286,0,0,fn
s,-3.264,"[-4.435, -2.093]",1.171,-5.562,0.000,19,0.200,125453940.207,0.114,-3.000,-0.264,0,0,fn
k0,-0.774,"[-1.657, 0.109]",0.883,-1.750,0.085,19,0.200,125453940.207,0.114,0.000,-0.774,0,1,fp
k1,-0.056,"[-0.914, 0.801]",0.858,-0.131,0.896,19,0.200,125453940.207,0.114,0.000,-0.056,0,0,fp
k2,-0.837,"[-1.641, -0.034]",0.803,-2.081,0.041,19,0.200,125453940.207,0.114,0.000,-0.837,0,1,fp
k3,0.849,"[-0.274, 1.972]",1.123,1.508,0.136,19,0.200,125453940.207,0.114,0.000,0.849,0,0,fp
k4,0.313,"[-0.476, 1.101]",0.788,0.791,0.432,19,0.200,125453940.207,0.114,0.000,0.313,0,0,fp
k5,0.840,"[0.082, 1.598]",0.758,2.211,0.030,19,0.200,125453940.207,0.114,0.000,0.840,0,1,fp
vot,0.178,,,,,19,0.200,125453940.207,0.114,0.167,0.011,0,0,fn
tt,-0.899,"[-1.238, -0.561]",0.338,-5.302,0.000,19,0.250,140004829.634,0.117,-1.000,0.101,0,0,fn
c,-6.111,"[-8.412, -3.811]",2.300,-5.303,0.000,19,0.250,140004829.634,0.117,-6.000,-0.111,0,0,fn
s,-2.989,"[-4.134, -1.844]",1.145,-5.209,0.000,19,0.250,140004829.634,0.117,-3.000,0.011,0,0,fn
k0,-0.251,"[-1.059, 0.557]",0.808,-0.620,0.538,19,0.250,140004829.634,0.117,0.000,-0.251,0,0,fp
k1,-1.395,"[-2.358, -0.432]",0.963,-2.892,0.005,19,0.250,140004829.634,0.117,0.000,-1.395,0,1,fp
k2,-0.180,"[-0.915, 0.555]",0.735,-0.489,0.627,19,0.250,140004829.634,0.117,0.000,-0.180,0,0,fp
k3,0.518,"[-0.557, 1.593]",1.075,0.961,0.340,19,0.250,140004829.634,0.117,0.000,0.518,0,0,fp
k4,0.680,"[-0.161, 1.52]",0.841,1.614,0.111,19,0.250,140004829.634,0.117,0.000,0.680,0,0,fp
k5,0.329,"[-0.356, 1.014]",0.685,0.958,0.341,19,0.250,140004829.634,0.117,0.000,0.329,0,0,fp
vot,0.147,,,,,19,0.250,140004829.634,0.117,0.167,-0.020,0,0,fn
