attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.596,"[-0.792, -0.4]",0.196,-5.058,0.000,4.175,ngd,41,223850558.327,0.158,-1.000,0.404,0,0,fn
c,-3.965,"[-5.112, -2.819]",1.146,-5.764,0.000,4.175,ngd,41,223850558.327,0.158,-6.000,2.035,0,0,fn
s,-2.185,"[-2.856, -1.514]",0.671,-5.423,0.000,4.175,ngd,41,223850558.327,0.158,-3.000,0.815,0,0,fn
vot,0.150,,,,,4.175,ngd,41,223850558.327,0.158,0.167,-0.016,0,0,fn
tt,-1.200,"[-1.501, -0.898]",0.302,-6.627,0.000,4.668,lm,41,138147985.149,0.124,-1.000,-0.200,0,0,fn
c,-6.182,"[-7.618, -4.745]",1.436,-7.171,0.000,4.668,lm,41,138147985.149,0.124,-6.000,-0.182,0,0,fn
s,-3.627,"[-4.538, -2.717]",0.911,-6.636,0.000,4.668,lm,41,138147985.149,0.124,-3.000,-0.627,0,0,fn
vot,0.194,,,,,4.668,lm,41,138147985.149,0.124,0.167,0.027,0,0,fn
tt,-1.200,"[-1.501, -0.898]",0.302,-6.627,0.000,8.764,ngd+lm,41,138147985.149,0.124,-1.000,-0.200,0,0,fn
c,-6.182,"[-7.618, -4.745]",1.436,-7.171,0.000,8.764,ngd+lm,41,138147985.149,0.124,-6.000,-0.182,0,0,fn
s,-3.627,"[-4.538, -2.717]",0.911,-6.636,0.000,8.764,ngd+lm,41,138147985.149,0.124,-3.000,-0.627,0,0,fn
vot,0.194,,,,,8.764,ngd+lm,41,138147985.149,0.124,0.167,0.027,0,0,fn
