stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,84.856,1.857,0.000,38,0,9,1878865300.390,68735498.212
refined,282.280,1.857,0.000,38,0,9,1878865300.390,21205183.887
