stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.444,"[-2.361, -0.528]",0.916,-2.644,0.011
norefined,c,-7.794,"[-12.886, -2.702]",5.092,-2.567,0.013
norefined,s,-3.708,"[-6.012, -1.405]",2.303,-2.700,0.010
norefined,k0,-1.211,"[-2.487, 0.065]",1.276,-1.591,0.118
norefined,k1,1.176,"[0.056, 2.295]",1.119,1.762,0.085
norefined,k2,-0.022,"[-1.168, 1.123]",1.145,-0.032,0.974
norefined,k3,0.120,"[-1.028, 1.268]",1.148,0.175,0.862
norefined,k4,-0.579,"[-2.066, 0.908]",1.487,-0.653,0.517
norefined,k5,0.145,"[-1.345, 1.635]",1.490,0.163,0.871
refined,tt,-1.193,"[-1.766, -0.62]",0.573,-3.493,0.001
refined,c,-7.629,"[-11.226, -4.031]",3.597,-3.557,0.001
refined,s,-3.387,"[-4.925, -1.848]",1.539,-3.692,0.001
refined,k0,-0.250,"[-0.931, 0.432]",0.682,-0.615,0.541
refined,k1,-0.078,"[-0.923, 0.768]",0.846,-0.154,0.879
refined,k2,0.161,"[-0.543, 0.865]",0.704,0.383,0.703
refined,k3,0.482,"[-0.291, 1.254]",0.773,1.045,0.301
refined,k4,-0.122,"[-1.066, 0.822]",0.944,-0.217,0.829
refined,k5,0.125,"[-0.783, 1.034]",0.909,0.232,0.818
