attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.639,"[-1.016, -0.262]",0.377,-3.071,0.012,9,0.250,5937591.959,0.046,-1.000,0.361,0,0,fn
c,-3.582,"[-5.445, -1.719]",1.863,-3.485,0.006,9,0.250,5937591.959,0.046,-6.000,2.418,0,0,fn
s,-1.387,"[-2.259, -0.514]",0.873,-2.880,0.016,9,0.250,5937591.959,0.046,-3.000,1.613,0,0,fn
k0,0.488,"[-0.005, 0.981]",0.493,1.795,0.103,9,0.250,5937591.959,0.046,0.000,0.488,0,0,fp
k1,-0.280,"[-0.592, 0.032]",0.312,-1.625,0.135,9,0.250,5937591.959,0.046,0.000,-0.280,0,0,fp
k2,0.152,"[-0.301, 0.604]",0.453,0.608,0.556,9,0.250,5937591.959,0.046,0.000,0.152,0,0,fp
k3,0.104,"[-0.318, 0.527]",0.422,0.447,0.664,9,0.250,5937591.959,0.046,0.000,0.104,0,0,fp
k4,-0.008,"[-0.424, 0.408]",0.416,-0.035,0.973,9,0.250,5937591.959,0.046,0.000,-0.008,0,0,fp
k5,-0.239,"[-0.828, 0.35]",0.589,-0.735,0.479,9,0.250,5937591.959,0.046,0.000,-0.239,0,0,fp
vot,0.178,,,,,9,0.250,5937591.959,0.046,0.167,0.012,0,0,fn
tt,-0.761,"[-1.152, -0.369]",0.392,-3.300,0.003,9,0.500,45627834.085,0.090,-1.000,0.239,0,0,fn
c,-4.362,"[-6.738, -1.986]",2.376,-3.119,0.004,9,0.500,45627834.085,0.090,-6.000,1.638,0,0,fn
s,-2.198,"[-3.524, -0.873]",1.325,-2.818,0.009,9,0.500,45627834.085,0.090,-3.000,0.802,0,0,fn
k0,0.189,"[-0.459, 0.838]",0.648,0.496,0.624,9,0.500,45627834.085,0.090,0.000,0.189,0,0,fp
k1,0.050,"[-0.317, 0.417]",0.367,0.231,0.819,9,0.500,45627834.085,0.090,0.000,0.050,0,0,fp
k2,0.024,"[-0.45, 0.497]",0.474,0.085,0.933,9,0.500,45627834.085,0.090,0.000,0.024,0,0,fp
k3,0.135,"[-0.362, 0.632]",0.497,0.461,0.648,9,0.500,45627834.085,0.090,0.000,0.135,0,0,fp
k4,0.400,"[-0.197, 0.996]",0.596,1.139,0.264,9,0.500,45627834.085,0.090,0.000,0.400,0,0,fp
k5,-0.379,"[-1.09, 0.331]",0.710,-0.907,0.372,9,0.500,45627834.085,0.090,0.000,-0.379,0,0,fp
vot,0.174,,,,,9,0.500,45627834.085,0.090,0.167,0.008,0,0,fn
tt,-0.807,"[-1.087, -0.526]",0.280,-4.824,0.000,9,0.750,66593445.685,0.098,-1.000,0.193,0,0,fn
c,-4.450,"[-6.108, -2.793]",1.658,-4.503,0.000,9,0.750,66593445.685,0.098,-6.000,1.550,0,0,fn
s,-2.502,"[-3.442, -1.561]",0.941,-4.459,0.000,9,0.750,66593445.685,0.098,-3.000,0.498,0,0,fn
k0,-0.123,"[-0.701, 0.455]",0.578,-0.358,0.722,9,0.750,66593445.685,0.098,0.000,-0.123,0,0,fp
k1,-0.364,"[-0.725, -0.003]",0.361,-1.692,0.097,9,0.750,66593445.685,0.098,0.000,-0.364,0,1,fp
k2,0.702,"[0.288, 1.117]",0.414,2.843,0.007,9,0.750,66593445.685,0.098,0.000,0.702,0,1,fp
k3,-0.170,"[-0.588, 0.248]",0.418,-0.684,0.498,9,0.750,66593445.685,0.098,0.000,-0.170,0,0,fp
k4,0.262,"[-0.155, 0.68]",0.417,1.055,0.297,9,0.750,66593445.685,0.098,0.000,0.262,0,0,fp
k5,-0.440,"[-0.896, 0.015]",0.455,-1.622,0.111,9,0.750,66593445.685,0.098,0.000,-0.440,0,0,fp
vot,0.181,,,,,9,0.750,66593445.685,0.098,0.167,0.015,0,0,fn
