stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.139,"[-2.025, -0.253]",0.886,-2.567,0.013
norefined,c,-5.044,"[-9.354, -0.734]",4.310,-2.336,0.022
norefined,s,-3.077,"[-5.358, -0.795]",2.281,-2.692,0.009
norefined,k0,0.009,"[-0.889, 0.908]",0.898,0.021,0.983
norefined,k1,0.854,"[-1.09, 2.797]",1.943,0.877,0.384
norefined,k2,-1.367,"[-2.771, 0.037]",1.404,-1.944,0.056
norefined,k3,0.118,"[-1.137, 1.373]",1.255,0.188,0.852
norefined,k4,0.488,"[-0.505, 1.481]",0.993,0.980,0.331
norefined,k5,-0.509,"[-1.495, 0.478]",0.987,-1.029,0.307
refined,tt,-1.006,"[-1.639, -0.374]",0.632,-3.178,0.002
refined,c,-5.503,"[-8.929, -2.076]",3.426,-3.206,0.002
refined,s,-2.741,"[-4.276, -1.205]",1.535,-3.563,0.001
refined,k0,0.125,"[-0.604, 0.854]",0.729,0.342,0.734
refined,k1,-0.796,"[-2.175, 0.583]",1.379,-1.153,0.253
refined,k2,0.062,"[-0.822, 0.945]",0.884,0.140,0.889
refined,k3,-0.388,"[-1.423, 0.647]",1.035,-0.748,0.457
refined,k4,-0.243,"[-0.963, 0.478]",0.720,-0.672,0.504
refined,k5,-0.071,"[-0.875, 0.733]",0.804,-0.176,0.861
