stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.628,"[-1.399, 0.143]",0.771,-1.626,0.109
norefined,c,-4.856,"[-10.704, 0.992]",5.848,-1.657,0.102
norefined,s,-2.782,"[-5.693, 0.13]",2.911,-1.907,0.061
norefined,k0,0.598,"[-0.465, 1.661]",1.063,1.123,0.265
norefined,k1,1.434,"[-1.035, 3.903]",2.469,1.159,0.251
norefined,k2,-1.493,"[-3.461, 0.476]",1.968,-1.513,0.135
norefined,k3,0.520,"[-0.982, 2.023]",1.502,0.691,0.492
norefined,k4,1.083,"[-0.396, 2.562]",1.479,1.462,0.149
norefined,k5,-0.256,"[-1.27, 0.758]",1.014,-0.504,0.616
refined,tt,-0.163,"[-0.205, -0.121]",0.042,-7.744,0.000
refined,c,-1.033,"[-1.365, -0.701]",0.332,-6.213,0.000
refined,s,-0.567,"[-0.76, -0.374]",0.193,-5.874,0.000
refined,k0,0.370,"[0.115, 0.625]",0.255,2.895,0.005
refined,k1,0.182,"[-0.186, 0.55]",0.368,0.988,0.327
refined,k2,-0.232,"[-0.487, 0.024]",0.255,-1.812,0.074
refined,k3,0.399,"[0.121, 0.678]",0.278,2.863,0.006
refined,k4,0.128,"[-0.096, 0.353]",0.225,1.140,0.258
refined,k5,0.021,"[-0.211, 0.253]",0.232,0.180,0.858
