stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,39.901,2.023,0.000,0,9,3400328836.765,534655962.456,76
refined,152.420,2.023,0.000,0,9,3400328836.765,158343833.860,76
