stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.141,"[-2.421, 0.138]",1.279,-1.781,0.079
norefined,c,-7.819,"[-16.686, 1.048]",8.867,-1.760,0.083
norefined,s,-3.737,"[-7.839, 0.365]",4.102,-1.818,0.074
norefined,k0,-0.288,"[-1.152, 0.576]",0.864,-0.666,0.508
norefined,k1,-0.545,"[-2.054, 0.964]",1.509,-0.721,0.474
norefined,k2,-0.921,"[-2.519, 0.676]",1.597,-1.151,0.254
norefined,k3,0.755,"[-0.779, 2.29]",1.535,0.982,0.329
norefined,k4,-0.549,"[-2.335, 1.237]",1.786,-0.614,0.542
norefined,k5,-0.270,"[-1.797, 1.257]",1.527,-0.353,0.725
refined,tt,-0.495,"[-0.707, -0.282]",0.213,-4.641,0.000
refined,c,-3.546,"[-4.946, -2.146]",1.400,-5.056,0.000
refined,s,-1.494,"[-2.194, -0.794]",0.700,-4.261,0.000
refined,k0,-0.052,"[-0.439, 0.335]",0.387,-0.269,0.789
refined,k1,0.095,"[-0.316, 0.506]",0.411,0.462,0.646
refined,k2,-0.334,"[-0.881, 0.213]",0.547,-1.218,0.228
refined,k3,0.223,"[-0.267, 0.713]",0.490,0.908,0.367
refined,k4,0.434,"[-0.065, 0.934]",0.499,1.737,0.087
refined,k5,-0.156,"[-0.704, 0.392]",0.548,-0.567,0.572
