stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.359,"[-2.468, -0.249]",1.110,-2.444,0.017
norefined,c,-7.900,"[-14.266, -1.534]",6.366,-2.477,0.016
norefined,s,-3.723,"[-6.601, -0.845]",2.878,-2.582,0.012
norefined,k0,-0.204,"[-0.856, 0.449]",0.652,-0.623,0.535
norefined,k1,-0.438,"[-1.539, 0.664]",1.102,-0.793,0.430
norefined,k2,-0.915,"[-2.12, 0.289]",1.204,-1.517,0.134
norefined,k3,0.680,"[-0.485, 1.846]",1.165,1.165,0.248
norefined,k4,-0.453,"[-1.718, 0.811]",1.265,-0.715,0.477
norefined,k5,-0.168,"[-1.29, 0.955]",1.122,-0.298,0.767
refined,tt,-0.975,"[-1.4, -0.55]",0.425,-4.576,0.000
refined,c,-5.470,"[-7.728, -3.213]",2.258,-4.836,0.000
refined,s,-2.565,"[-3.721, -1.409]",1.156,-4.429,0.000
refined,k0,-0.101,"[-0.6, 0.398]",0.499,-0.403,0.688
refined,k1,0.250,"[-0.37, 0.87]",0.620,0.805,0.424
refined,k2,-0.280,"[-0.988, 0.428]",0.708,-0.790,0.433
refined,k3,0.180,"[-0.464, 0.824]",0.644,0.559,0.578
refined,k4,-0.239,"[-1.019, 0.541]",0.780,-0.612,0.542
refined,k5,0.015,"[-0.742, 0.771]",0.756,0.038,0.969
