stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,44.915,2.023,0.000,0,9,2234430115.655,317690636.501,76
refined,67.924,2.023,0.000,0,9,2234430115.655,220702541.493,76
