stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.395,-6.201,-2.431,-1.819,1.658,0.022,-1.242,1.500,1.169,5937620855.097,-0.064
norefined,2,-0.098,-6.233,-2.435,-1.818,1.632,0.002,-1.277,1.477,1.112,2845019931.361,0.016
norefined,3,-0.594,-6.235,-2.435,-1.795,1.603,-0.017,-1.300,1.477,1.067,1476873018.053,0.095
norefined,4,-0.944,-6.198,-2.657,-1.575,1.474,0.004,-1.225,1.508,0.998,1226825233.327,0.152
norefined,5,-0.706,-6.177,-2.993,-1.364,1.316,0.008,-1.146,1.540,0.946,1045455088.802,0.114
norefined,6,-1.136,-6.157,-3.082,-1.169,1.216,0.061,-1.075,1.528,0.917,1048344886.232,0.184
norefined,7,-0.680,-6.182,-3.251,-1.101,1.134,0.067,-1.034,1.534,0.918,997302720.125,0.110
norefined,8,-1.171,-6.174,-3.191,-1.041,1.123,0.093,-1.009,1.521,0.912,1006693020.133,0.190
norefined,9,-0.707,-6.204,-3.343,-0.983,1.047,0.104,-0.970,1.523,0.918,961566200.902,0.114
norefined,10,-1.197,-6.197,-3.268,-0.936,1.043,0.127,-0.950,1.505,0.914,975518225.469,0.193
refined,11,-0.707,-6.204,-3.343,-0.983,1.047,0.104,-0.970,1.523,0.918,961566200.902,0.114
refined,12,-0.500,-2.048,-1.073,0.789,-0.856,-0.039,0.425,-0.076,-0.073,926305829.753,0.244
refined,13,-0.094,-0.858,-0.729,0.196,0.315,-0.486,-0.218,0.320,0.805,1156595599.861,0.110
refined,14,-0.179,-0.856,-0.667,0.394,-0.022,-0.287,0.123,0.097,0.513,538340105.242,0.209
refined,15,-0.202,-1.016,-0.715,0.474,-0.029,-0.314,0.115,0.127,0.543,524040657.521,0.199
refined,16,-0.206,-1.038,-0.722,0.483,-0.032,-0.314,0.109,0.129,0.542,523652472.065,0.198
refined,17,-0.206,-1.041,-0.724,0.483,-0.033,-0.313,0.107,0.129,0.542,523640304.009,0.198
refined,18,-0.207,-1.042,-0.725,0.483,-0.033,-0.313,0.107,0.129,0.542,523639829.190,0.198
refined,19,-0.207,-1.042,-0.725,0.483,-0.033,-0.313,0.107,0.129,0.542,523639809.822,0.198
refined,20,-0.207,-1.042,-0.725,0.483,-0.033,-0.313,0.107,0.129,0.542,523639809.028,0.198
