stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,20.906,2.023,0.000,76,0,9,2028864897.964,532759672.432
refined,46.561,2.023,0.000,76,0,9,2028864897.964,279670942.928
