stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.299,-7.235,-4.376,0.769,1.035,0.656,-0.871,-1.253,-1.513,4037473563.490,1584,0,0,-0.041
norefined,2,-0.190,-7.263,-4.349,0.700,1.025,0.591,-0.870,-1.255,-1.536,2985000053.105,1584,0,0,0.026
norefined,3,-0.682,-7.262,-4.314,0.660,1.018,0.528,-0.869,-1.244,-1.562,1534927830.299,1584,0,0,0.094
norefined,4,-1.168,-7.258,-4.250,0.608,1.000,0.452,-0.872,-1.235,-1.590,1061769029.593,1584,0,0,0.161
norefined,5,-1.614,-7.280,-4.138,0.468,0.942,0.352,-0.816,-1.212,-1.558,968537613.946,1584,0,0,0.222
norefined,6,-1.466,-7.337,-4.096,0.151,0.679,0.469,-0.627,-1.269,-1.536,929064094.600,1584,0,0,0.200
norefined,7,-1.798,-7.326,-3.988,-0.111,0.543,0.539,-0.456,-1.217,-1.472,928667819.598,1584,0,0,0.245
norefined,8,-1.327,-7.391,-4.045,-0.160,0.507,0.630,-0.366,-1.236,-1.488,910251204.985,1584,0,0,0.180
norefined,9,-1.773,-7.380,-3.923,-0.302,0.477,0.616,-0.277,-1.164,-1.441,903346196.276,1584,0,0,0.240
norefined,10,-1.306,-7.431,-3.987,-0.352,0.443,0.731,-0.191,-1.188,-1.454,895326008.337,1584,0,0,0.176
refined,11,-1.306,-7.431,-3.987,-0.352,0.443,0.731,-0.191,-1.188,-1.454,895326008.337,1584,0,0,0.176
refined,12,-0.896,-3.972,-1.423,-2.499,1.083,2.032,0.982,0.250,-0.734,1031941508.814,1584,0,0,0.226
refined,13,-1.264,-5.846,-2.603,-2.219,0.803,1.960,0.771,0.010,-0.373,819012970.883,1584,0,0,0.216
refined,14,-0.997,-4.755,-2.326,-1.322,0.469,1.183,0.360,-0.223,-0.387,796342839.679,1584,0,0,0.210
refined,15,-1.245,-5.944,-2.982,-1.734,0.539,1.495,0.432,-0.193,-0.509,793096758.557,1584,0,0,0.209
refined,16,-1.126,-5.368,-2.600,-1.491,0.445,1.335,0.430,-0.304,-0.625,792840523.345,1584,0,0,0.210
refined,17,-1.320,-6.236,-3.157,-1.793,0.473,1.572,0.429,-0.243,-0.580,792430563.020,1584,0,0,0.212
refined,18,-1.153,-5.464,-2.630,-1.530,0.446,1.380,0.449,-0.344,-0.687,792827822.798,1584,0,0,0.211
refined,19,-1.355,-6.371,-3.237,-1.833,0.465,1.612,0.430,-0.262,-0.602,792492222.821,1584,0,0,0.213
refined,20,-1.147,-5.427,-2.592,-1.521,0.447,1.378,0.457,-0.364,-0.714,793173803.486,1584,0,0,0.211
