attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.363,"[-2.249, -0.478]",0.886,-2.568,0.012,31,0.200,389139193.732,0.203,-1.000,-0.363,0,0,fn
c,-7.986,"[-13.35, -2.623]",5.364,-2.484,0.016,31,0.200,389139193.732,0.203,-6.000,-1.986,0,0,fn
s,-4.108,"[-7.186, -1.031]",3.077,-2.227,0.029,31,0.200,389139193.732,0.203,-3.000,-1.108,0,0,fn
k0,-0.174,"[-1.155, 0.808]",0.981,-0.295,0.769,31,0.200,389139193.732,0.203,0.000,-0.174,0,0,fp
k1,-0.075,"[-1.012, 0.862]",0.937,-0.133,0.895,31,0.200,389139193.732,0.203,0.000,-0.075,0,0,fp
k2,0.668,"[-0.37, 1.707]",1.039,1.073,0.287,31,0.200,389139193.732,0.203,0.000,0.668,0,0,fp
k3,-0.858,"[-1.973, 0.256]",1.115,-1.284,0.203,31,0.200,389139193.732,0.203,0.000,-0.858,0,0,fp
k4,0.949,"[-0.318, 2.216]",1.267,1.249,0.216,31,0.200,389139193.732,0.203,0.000,0.949,0,0,fp
k5,0.009,"[-0.971, 0.989]",0.980,0.015,0.988,31,0.200,389139193.732,0.203,0.000,0.009,0,0,fp
vot,0.171,,,,,31,0.200,389139193.732,0.203,0.167,0.004,0,0,fn
tt,-1.320,"[-2.613, -0.028]",1.293,-1.704,0.093,31,0.300,792430563.020,0.290,-1.000,-0.320,0,0,fn
c,-6.236,"[-12.052, -0.42]",5.816,-1.788,0.078,31,0.300,792430563.020,0.290,-6.000,-0.236,0,0,fn
s,-3.157,"[-6.767, 0.453]",3.610,-1.459,0.149,31,0.300,792430563.020,0.290,-3.000,-0.157,1,0,fn
k0,-1.793,"[-3.903, 0.318]",2.111,-1.417,0.161,31,0.300,792430563.020,0.290,0.000,-1.793,0,0,fp
k1,0.473,"[-0.718, 1.663]",1.190,0.662,0.510,31,0.300,792430563.020,0.290,0.000,0.473,0,0,fp
k2,1.572,"[-0.359, 3.503]",1.931,1.358,0.179,31,0.300,792430563.020,0.290,0.000,1.572,0,0,fp
k3,0.429,"[-0.611, 1.468]",1.039,0.688,0.494,31,0.300,792430563.020,0.290,0.000,0.429,0,0,fp
k4,-0.243,"[-1.644, 1.158]",1.401,-0.289,0.774,31,0.300,792430563.020,0.290,0.000,-0.243,0,0,fp
k5,-0.580,"[-2.157, 0.997]",1.577,-0.614,0.541,31,0.300,792430563.020,0.290,0.000,-0.580,0,0,fp
vot,0.212,,,,,31,0.300,792430563.020,0.290,0.167,0.045,0,0,fn
tt,-7.795,"[-24.915, 9.325]",17.120,-0.759,0.450,31,0.400,1378604463.696,0.355,-1.000,-6.795,1,0,fn
c,-42.492,"[-134.406, 49.422]",91.914,-0.771,0.443,31,0.400,1378604463.696,0.355,-6.000,-36.492,1,0,fn
s,-25.336,"[-82.119, 31.447]",56.783,-0.744,0.459,31,0.400,1378604463.696,0.355,-3.000,-22.336,1,0,fn
k0,-2.152,"[-9.103, 4.798]",6.950,-0.517,0.607,31,0.400,1378604463.696,0.355,0.000,-2.152,0,0,fp
k1,-5.065,"[-17.462, 7.332]",12.397,-0.681,0.498,31,0.400,1378604463.696,0.355,0.000,-5.065,0,0,fp
k2,-6.883,"[-22.823, 9.057]",15.940,-0.720,0.474,31,0.400,1378604463.696,0.355,0.000,-6.883,0,0,fp
k3,4.083,"[-4.982, 13.148]",9.065,0.751,0.455,31,0.400,1378604463.696,0.355,0.000,4.083,0,0,fp
k4,4.523,"[-9.968, 19.013]",14.490,0.521,0.604,31,0.400,1378604463.696,0.355,0.000,4.523,0,0,fp
k5,10.272,"[-10.903, 31.446]",21.174,0.809,0.421,31,0.400,1378604463.696,0.355,0.000,10.272,0,0,fp
vot,0.183,,,,,31,0.400,1378604463.696,0.355,0.167,0.017,0,0,fn
