stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,25.870,1.727,0.000,0,9,4006618763.024,895326008.336,76
refined,30.196,1.727,0.000,0,9,4006618763.024,792430563.020,76
