stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.299,-7.235,-4.376,0.769,1.035,0.656,-0.871,-1.253,-1.513,3592265915.050,1584,0,0,-0.041
norefined,2,-0.188,-7.263,-4.335,0.714,1.009,0.588,-0.880,-1.253,-1.558,2515766694.276,1584,0,0,0.026
norefined,3,-0.681,-7.255,-4.307,0.681,0.998,0.528,-0.888,-1.243,-1.589,1021717901.485,1584,0,0,0.094
norefined,4,-1.165,-7.248,-4.247,0.640,0.979,0.437,-0.897,-1.218,-1.624,560427735.546,1584,0,0,0.161
norefined,5,-1.603,-7.274,-4.116,0.553,0.958,0.273,-0.898,-1.146,-1.608,499539863.453,1584,0,0,0.220
norefined,6,-1.119,-7.387,-4.111,0.531,0.959,0.263,-0.871,-1.101,-1.623,522490414.942,1584,0,0,0.152
norefined,7,-1.576,-7.393,-3.996,0.461,0.950,0.127,-0.874,-1.032,-1.607,482810999.861,1584,0,0,0.213
norefined,8,-1.088,-7.482,-4.015,0.459,0.955,0.159,-0.841,-0.996,-1.626,506238510.278,1584,0,0,0.145
norefined,9,-1.559,-7.473,-3.915,0.404,0.951,0.052,-0.846,-0.937,-1.610,474953795.967,1584,0,0,0.209
norefined,10,-1.071,-7.550,-3.946,0.410,0.957,0.101,-0.812,-0.906,-1.631,498010928.025,1584,0,0,0.142
refined,11,-1.559,-7.473,-3.915,0.404,0.951,0.052,-0.846,-0.937,-1.610,474953795.967,1584,0,0,0.209
refined,12,-0.475,-4.082,-1.605,-0.446,0.289,0.477,-0.297,0.933,-0.015,644050172.171,1584,0,0,0.116
refined,13,-0.890,-5.712,-2.510,-0.317,0.318,0.539,-0.445,0.652,-0.295,407628540.813,1584,0,0,0.156
refined,14,-1.285,-7.712,-3.753,-0.089,0.037,0.596,-0.780,0.736,-0.145,390571201.095,1584,0,0,0.167
refined,15,-1.269,-7.408,-3.734,-0.160,0.009,0.628,-0.786,0.820,-0.058,389413630.170,1584,0,0,0.171
refined,16,-1.354,-7.961,-4.067,-0.148,-0.059,0.654,-0.841,0.912,-0.025,389197275.205,1584,0,0,0.170
refined,17,-1.340,-7.837,-4.021,-0.173,-0.058,0.656,-0.844,0.923,-0.000,389154999.306,1584,0,0,0.171
refined,18,-1.363,-7.994,-4.108,-0.169,-0.073,0.667,-0.856,0.945,0.003,389143298.571,1584,0,0,0.171
refined,19,-1.356,-7.939,-4.083,-0.175,-0.071,0.665,-0.856,0.943,0.009,389140241.763,1584,0,0,0.171
refined,20,-1.363,-7.986,-4.108,-0.174,-0.075,0.668,-0.858,0.949,0.009,389139193.732,1584,0,0,0.171
