attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.624,"[-1.01, -0.239]",0.385,-2.704,0.009,8.555,ngd,8,449895336.719,0.216,-1.000,0.376,0,0,fn
c,-4.682,"[-7.375, -1.99]",2.692,-2.901,0.005,8.555,ngd,8,449895336.719,0.216,-6.000,1.318,0,0,fn
s,-2.199,"[-3.526, -0.872]",1.327,-2.764,0.007,8.555,ngd,8,449895336.719,0.216,-3.000,0.801,0,0,fn
k0,-0.657,"[-1.372, 0.058]",0.715,-1.533,0.130,8.555,ngd,8,449895336.719,0.216,0.000,-0.657,0,0,fp
k1,0.096,"[-0.59, 0.783]",0.686,0.234,0.816,8.555,ngd,8,449895336.719,0.216,0.000,0.096,0,0,fp
k2,-0.530,"[-1.311, 0.252]",0.782,-1.130,0.263,8.555,ngd,8,449895336.719,0.216,0.000,-0.530,0,0,fp
k3,-0.270,"[-1.006, 0.466]",0.736,-0.613,0.542,8.555,ngd,8,449895336.719,0.216,0.000,-0.270,0,0,fp
k4,0.504,"[-0.345, 1.354]",0.850,0.990,0.326,8.555,ngd,8,449895336.719,0.216,0.000,0.504,0,0,fp
k5,0.060,"[-0.561, 0.682]",0.622,0.162,0.872,8.555,ngd,8,449895336.719,0.216,0.000,0.060,0,0,fp
vot,0.133,,,,,8.555,ngd,8,449895336.719,0.216,0.167,-0.033,0,0,fn
tt,-1.381,"[-2.006, -0.756]",0.625,-3.686,0.000,8.933,lm,8,166178258.859,0.131,-1.000,-0.381,0,0,fn
c,-8.097,"[-11.801, -4.394]",3.704,-3.646,0.001,8.933,lm,8,166178258.859,0.131,-6.000,-2.097,0,0,fn
s,-3.987,"[-5.696, -2.278]",1.709,-3.891,0.000,8.933,lm,8,166178258.859,0.131,-3.000,-0.987,0,0,fn
k0,0.895,"[0.121, 1.669]",0.774,1.928,0.058,8.933,lm,8,166178258.859,0.131,0.000,0.895,0,1,fp
k1,0.221,"[-0.357, 0.798]",0.578,0.637,0.526,8.933,lm,8,166178258.859,0.131,0.000,0.221,0,0,fp
k2,-0.513,"[-1.232, 0.205]",0.719,-1.191,0.238,8.933,lm,8,166178258.859,0.131,0.000,-0.513,0,0,fp
k3,0.529,"[-0.1, 1.159]",0.630,1.403,0.165,8.933,lm,8,166178258.859,0.131,0.000,0.529,0,0,fp
k4,0.039,"[-0.821, 0.9]",0.860,0.077,0.939,8.933,lm,8,166178258.859,0.131,0.000,0.039,0,0,fp
k5,-0.342,"[-0.861, 0.178]",0.519,-1.097,0.277,8.933,lm,8,166178258.859,0.131,0.000,-0.342,0,0,fp
vot,0.171,,,,,8.933,lm,8,166178258.859,0.131,0.167,0.004,0,0,fn
tt,-1.385,"[-2.013, -0.757]",0.628,-3.678,0.000,17.509,ngd+lm,8,166177587.213,0.131,-1.000,-0.385,0,0,fn
c,-8.120,"[-11.842, -4.398]",3.722,-3.639,0.001,17.509,ngd+lm,8,166177587.213,0.131,-6.000,-2.120,0,0,fn
s,-3.997,"[-5.713, -2.28]",1.717,-3.884,0.000,17.509,ngd+lm,8,166177587.213,0.131,-3.000,-0.997,0,0,fn
k0,0.898,"[0.121, 1.676]",0.778,1.927,0.058,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.898,0,1,fp
k1,0.221,"[-0.358, 0.8]",0.579,0.637,0.526,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.221,0,0,fp
k2,-0.517,"[-1.238, 0.204]",0.721,-1.196,0.236,17.509,ngd+lm,8,166177587.213,0.131,0.000,-0.517,0,0,fp
k3,0.530,"[-0.101, 1.161]",0.631,1.401,0.166,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.530,0,0,fp
k4,0.042,"[-0.821, 0.904]",0.863,0.080,0.936,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.042,0,0,fp
k5,-0.343,"[-0.863, 0.177]",0.520,-1.100,0.275,17.509,ngd+lm,8,166177587.213,0.131,0.000,-0.343,0,0,fp
vot,0.171,,,,,17.509,ngd+lm,8,166177587.213,0.131,0.167,0.004,0,0,fn
