stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,85.770,2.023,0.000,0,9,2730682014.998,218083040.298,76
refined,187.264,2.023,0.000,0,9,2730682014.998,104404479.540,76
