stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,89.247,2.023,0.000,0,9,2792009763.312,214960646.320,76
refined,169.084,2.023,0.000,0,9,2792009763.312,117742676.381,76
