attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.916,"[-1.259, -0.573]",0.343,-5.329,0.000,90,0.150,117742676.381,0.112,-1.000,0.084,0,0,fn
c,-5.450,"[-7.453, -3.447]",2.003,-5.431,0.000,90,0.150,117742676.381,0.112,-6.000,0.550,0,0,fn
s,-2.736,"[-3.78, -1.692]",1.044,-5.231,0.000,90,0.150,117742676.381,0.112,-3.000,0.264,0,0,fn
k0,0.059,"[-0.609, 0.728]",0.668,0.177,0.860,90,0.150,117742676.381,0.112,0.000,0.059,0,0,fp
k1,-0.325,"[-0.969, 0.319]",0.644,-1.008,0.317,90,0.150,117742676.381,0.112,0.000,-0.325,0,0,fp
k2,-0.103,"[-0.564, 0.358]",0.461,-0.446,0.657,90,0.150,117742676.381,0.112,0.000,-0.103,0,0,fp
k3,-0.082,"[-0.619, 0.455]",0.537,-0.304,0.762,90,0.150,117742676.381,0.112,0.000,-0.082,0,0,fp
k4,0.136,"[-0.337, 0.61]",0.473,0.575,0.567,90,0.150,117742676.381,0.112,0.000,0.136,0,0,fp
k5,0.474,"[-0.121, 1.069]",0.595,1.591,0.116,90,0.150,117742676.381,0.112,0.000,0.474,0,0,fp
vot,0.168,,,,,90,0.150,117742676.381,0.112,0.167,0.001,0,0,fn
tt,-1.096,"[-1.533, -0.658]",0.437,-4.999,0.000,90,0.200,104404479.540,0.105,-1.000,-0.096,0,0,fn
c,-6.620,"[-9.232, -4.007]",2.612,-5.058,0.000,90,0.200,104404479.540,0.105,-6.000,-0.620,0,0,fn
s,-3.313,"[-4.675, -1.951]",1.362,-4.854,0.000,90,0.200,104404479.540,0.105,-3.000,-0.313,0,0,fn
k0,0.015,"[-0.725, 0.755]",0.740,0.041,0.968,90,0.200,104404479.540,0.105,0.000,0.015,0,0,fp
k1,0.090,"[-0.551, 0.73]",0.640,0.279,0.781,90,0.200,104404479.540,0.105,0.000,0.090,0,0,fp
k2,0.080,"[-0.458, 0.619]",0.538,0.298,0.766,90,0.200,104404479.540,0.105,0.000,0.080,0,0,fp
k3,-0.106,"[-0.68, 0.469]",0.574,-0.367,0.715,90,0.200,104404479.540,0.105,0.000,-0.106,0,0,fp
k4,0.047,"[-0.493, 0.587]",0.540,0.174,0.862,90,0.200,104404479.540,0.105,0.000,0.047,0,0,fp
k5,0.243,"[-0.438, 0.923]",0.680,0.713,0.479,90,0.200,104404479.540,0.105,0.000,0.243,0,0,fp
vot,0.166,,,,,90,0.200,104404479.540,0.105,0.167,-0.001,0,0,fn
tt,-1.073,"[-1.512, -0.634]",0.439,-4.879,0.000,90,0.250,97113705.025,0.098,-1.000,-0.073,0,0,fn
c,-5.858,"[-8.26, -3.457]",2.402,-4.869,0.000,90,0.250,97113705.025,0.098,-6.000,0.142,0,0,fn
s,-3.330,"[-4.692, -1.967]",1.362,-4.879,0.000,90,0.250,97113705.025,0.098,-3.000,-0.330,0,0,fn
k0,0.015,"[-0.624, 0.654]",0.639,0.047,0.963,90,0.250,97113705.025,0.098,0.000,0.015,0,0,fp
k1,-0.149,"[-0.795, 0.497]",0.646,-0.459,0.648,90,0.250,97113705.025,0.098,0.000,-0.149,0,0,fp
k2,-0.381,"[-0.849, 0.088]",0.468,-1.623,0.109,90,0.250,97113705.025,0.098,0.000,-0.381,0,0,fp
k3,0.655,"[0.097, 1.214]",0.558,2.343,0.022,90,0.250,97113705.025,0.098,0.000,0.655,0,1,fp
k4,0.273,"[-0.333, 0.88]",0.607,0.899,0.372,90,0.250,97113705.025,0.098,0.000,0.273,0,0,fp
k5,0.586,"[-0.098, 1.269]",0.683,1.711,0.092,90,0.250,97113705.025,0.098,0.000,0.586,0,1,fp
vot,0.183,,,,,90,0.250,97113705.025,0.098,0.167,0.017,0,0,fn
