stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,49.145,2.023,0.000,76,0,9,2435345097.064,320374688.741
refined,66.173,2.023,0.000,76,0,9,2435345097.064,246270327.136
