stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,78.439,2.023,0.000,76,0,9,4134065908.405,358346016.461
refined,94.313,2.023,0.000,76,0,9,4134065908.405,302442792.735
