attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.478,"[-2.392, -0.564]",0.914,-2.930,0.015,24,0.250,8787769.213,0.051,-1.000,-0.478,0,0,fn
c,-9.135,"[-14.597, -3.673]",5.462,-3.031,0.013,24,0.250,8787769.213,0.051,-6.000,-3.135,0,0,fn
s,-4.220,"[-6.792, -1.649]",2.572,-2.975,0.014,24,0.250,8787769.213,0.051,-3.000,-1.220,0,0,fn
k0,-0.601,"[-1.947, 0.745]",1.346,-0.809,0.437,24,0.250,8787769.213,0.051,0.000,-0.601,0,0,fp
k1,0.010,"[-1.393, 1.413]",1.403,0.013,0.990,24,0.250,8787769.213,0.051,0.000,0.010,0,0,fp
k2,-1.588,"[-3.101, -0.075]",1.513,-1.903,0.086,24,0.250,8787769.213,0.051,0.000,-1.588,0,1,fp
k3,0.190,"[-0.828, 1.208]",1.018,0.338,0.742,24,0.250,8787769.213,0.051,0.000,0.190,0,0,fp
k4,0.775,"[-1.476, 3.026]",2.251,0.624,0.547,24,0.250,8787769.213,0.051,0.000,0.775,0,0,fp
k5,1.377,"[-0.436, 3.191]",1.813,1.377,0.199,24,0.250,8787769.213,0.051,0.000,1.377,0,0,fp
vot,0.162,,,,,24,0.250,8787769.213,0.051,0.167,-0.005,0,0,fn
tt,-1.310,"[-2.374, -0.246]",1.064,-2.091,0.045,24,0.500,55768713.401,0.110,-1.000,-0.310,0,0,fn
c,-8.130,"[-14.259, -2.001]",6.129,-2.254,0.032,24,0.500,55768713.401,0.110,-6.000,-2.130,0,0,fn
s,-3.504,"[-6.407, -0.602]",2.902,-2.052,0.049,24,0.500,55768713.401,0.110,-3.000,-0.504,0,0,fn
k0,0.164,"[-0.504, 0.831]",0.667,0.417,0.680,24,0.500,55768713.401,0.110,0.000,0.164,0,0,fp
k1,0.022,"[-0.817, 0.861]",0.839,0.045,0.965,24,0.500,55768713.401,0.110,0.000,0.022,0,0,fp
k2,-0.483,"[-1.477, 0.511]",0.994,-0.825,0.416,24,0.500,55768713.401,0.110,0.000,-0.483,0,0,fp
k3,0.520,"[-0.326, 1.365]",0.845,1.044,0.305,24,0.500,55768713.401,0.110,0.000,0.520,0,0,fp
k4,-0.732,"[-2.063, 0.6]",1.332,-0.933,0.358,24,0.500,55768713.401,0.110,0.000,-0.732,0,0,fp
k5,-0.339,"[-1.52, 0.842]",1.181,-0.487,0.630,24,0.500,55768713.401,0.110,0.000,-0.339,0,0,fp
vot,0.161,,,,,24,0.500,55768713.401,0.110,0.167,-0.006,0,0,fn
tt,-1.264,"[-1.794, -0.734]",0.530,-4.002,0.000,24,0.750,88033031.128,0.114,-1.000,-0.264,0,0,fn
c,-7.885,"[-10.955, -4.815]",3.070,-4.308,0.000,24,0.750,88033031.128,0.114,-6.000,-1.885,0,0,fn
s,-3.753,"[-5.328, -2.177]",1.575,-3.995,0.000,24,0.750,88033031.128,0.114,-3.000,-0.753,0,0,fn
k0,0.160,"[-0.288, 0.608]",0.448,0.601,0.551,24,0.750,88033031.128,0.114,0.000,0.160,0,0,fp
k1,0.011,"[-0.571, 0.594]",0.583,0.033,0.974,24,0.750,88033031.128,0.114,0.000,0.011,0,0,fp
k2,0.273,"[-0.274, 0.821]",0.547,0.837,0.406,24,0.750,88033031.128,0.114,0.000,0.273,0,0,fp
k3,0.080,"[-0.493, 0.652]",0.572,0.233,0.817,24,0.750,88033031.128,0.114,0.000,0.080,0,0,fp
k4,-0.387,"[-1.213, 0.44]",0.827,-0.784,0.437,24,0.750,88033031.128,0.114,0.000,-0.387,0,0,fp
k5,-0.353,"[-1.032, 0.326]",0.679,-0.872,0.387,24,0.750,88033031.128,0.114,0.000,-0.353,0,0,fp
vot,0.160,,,,,24,0.750,88033031.128,0.114,0.167,-0.006,0,0,fn
