attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.792,"[-1.058, -0.527]",0.265,-5.962,0.000,54,0.150,85985894.955,0.094,-1.000,0.208,0,0,fn
c,-5.499,"[-7.439, -3.559]",1.940,-5.659,0.000,54,0.150,85985894.955,0.094,-6.000,0.501,0,0,fn
s,-2.121,"[-2.883, -1.359]",0.762,-5.558,0.000,54,0.150,85985894.955,0.094,-3.000,0.879,0,0,fn
k0,-0.904,"[-1.566, -0.241]",0.663,-2.722,0.008,54,0.150,85985894.955,0.094,0.000,-0.904,0,1,fp
k1,-0.222,"[-0.907, 0.462]",0.684,-0.649,0.519,54,0.150,85985894.955,0.094,0.000,-0.222,0,0,fp
k2,-0.196,"[-0.746, 0.354]",0.550,-0.712,0.479,54,0.150,85985894.955,0.094,0.000,-0.196,0,0,fp
k3,-0.473,"[-1.191, 0.245]",0.718,-1.315,0.193,54,0.150,85985894.955,0.094,0.000,-0.473,0,0,fp
k4,-0.211,"[-0.822, 0.401]",0.612,-0.687,0.494,54,0.150,85985894.955,0.094,0.000,-0.211,0,0,fp
k5,-0.152,"[-0.519, 0.216]",0.368,-0.822,0.414,54,0.150,85985894.955,0.094,0.000,-0.152,0,0,fp
vot,0.144,,,,,54,0.150,85985894.955,0.094,0.167,-0.023,0,0,fn
tt,-1.327,"[-1.857, -0.798]",0.530,-5.001,0.000,54,0.200,84635287.338,0.096,-1.000,-0.327,0,0,fn
c,-7.065,"[-10.199, -3.932]",3.133,-4.501,0.000,54,0.200,84635287.338,0.096,-6.000,-1.065,0,0,fn
s,-3.500,"[-5.016, -1.985]",1.516,-4.610,0.000,54,0.200,84635287.338,0.096,-3.000,-0.500,0,0,fn
k0,0.801,"[-0.004, 1.607]",0.805,1.986,0.051,54,0.200,84635287.338,0.096,0.000,0.801,0,1,fp
k1,0.465,"[-0.303, 1.233]",0.768,1.210,0.231,54,0.200,84635287.338,0.096,0.000,0.465,0,0,fp
k2,0.504,"[-0.092, 1.099]",0.596,1.688,0.096,54,0.200,84635287.338,0.096,0.000,0.504,0,1,fp
k3,-1.439,"[-2.36, -0.519]",0.920,-3.122,0.003,54,0.200,84635287.338,0.096,0.000,-1.439,0,1,fp
k4,0.302,"[-0.599, 1.203]",0.901,0.669,0.506,54,0.200,84635287.338,0.096,0.000,0.302,0,0,fp
k5,-0.270,"[-0.774, 0.233]",0.504,-1.072,0.288,54,0.200,84635287.338,0.096,0.000,-0.270,0,0,fp
vot,0.188,,,,,54,0.200,84635287.338,0.096,0.167,0.021,0,0,fn
tt,-1.289,"[-1.856, -0.721]",0.567,-4.535,0.000,54,0.250,82598366.553,0.095,-1.000,-0.289,0,0,fn
c,-8.199,"[-11.72, -4.677]",3.522,-4.647,0.000,54,0.250,82598366.553,0.095,-6.000,-2.199,0,0,fn
s,-3.916,"[-5.62, -2.213]",1.703,-4.590,0.000,54,0.250,82598366.553,0.095,-3.000,-0.916,0,0,fn
k0,-0.315,"[-1.051, 0.422]",0.736,-0.853,0.397,54,0.250,82598366.553,0.095,0.000,-0.315,0,0,fp
k1,0.063,"[-0.773, 0.898]",0.836,0.150,0.881,54,0.250,82598366.553,0.095,0.000,0.063,0,0,fp
k2,-0.575,"[-1.355, 0.205]",0.780,-1.471,0.146,54,0.250,82598366.553,0.095,0.000,-0.575,0,0,fp
k3,0.417,"[-0.489, 1.323]",0.906,0.919,0.362,54,0.250,82598366.553,0.095,0.000,0.417,0,0,fp
k4,-0.520,"[-1.593, 0.552]",1.072,-0.968,0.336,54,0.250,82598366.553,0.095,0.000,-0.520,0,0,fp
k5,-0.398,"[-0.955, 0.159]",0.557,-1.428,0.158,54,0.250,82598366.553,0.095,0.000,-0.398,0,0,fp
vot,0.157,,,,,54,0.250,82598366.553,0.095,0.167,-0.009,0,0,fn
