stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,129.767,2.023,0.000,0,9,3154639662.602,171155247.892,76
refined,270.035,2.023,0.000,0,9,3154639662.602,84635287.338,76
