stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.250,"[-2.018, -0.481]",0.768,-3.245,0.002
norefined,c,-7.361,"[-11.866, -2.855]",4.506,-3.261,0.002
norefined,s,-4.234,"[-6.865, -1.604]",2.631,-3.213,0.002
norefined,k0,-1.655,"[-3.134, -0.175]",1.480,-2.232,0.029
norefined,k1,-0.180,"[-1.184, 0.824]",1.004,-0.358,0.721
norefined,k2,-0.082,"[-1.04, 0.877]",0.958,-0.170,0.866
norefined,k3,-0.071,"[-1.365, 1.223]",1.294,-0.109,0.914
norefined,k4,-1.315,"[-2.796, 0.166]",1.481,-1.772,0.081
norefined,k5,0.571,"[-0.165, 1.307]",0.736,1.549,0.126
refined,tt,-1.289,"[-1.856, -0.721]",0.567,-4.535,0.000
refined,c,-8.199,"[-11.72, -4.677]",3.522,-4.647,0.000
refined,s,-3.916,"[-5.62, -2.213]",1.703,-4.590,0.000
refined,k0,-0.315,"[-1.051, 0.422]",0.736,-0.853,0.397
refined,k1,0.063,"[-0.773, 0.898]",0.836,0.150,0.881
refined,k2,-0.575,"[-1.355, 0.205]",0.780,-1.471,0.146
refined,k3,0.417,"[-0.489, 1.323]",0.906,0.919,0.362
refined,k4,-0.520,"[-1.593, 0.552]",1.072,-0.968,0.336
refined,k5,-0.398,"[-0.955, 0.159]",0.557,-1.428,0.158
