stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,107.655,2.023,0.000,76,0,9,3740608849.056,241935635.965
refined,183.523,2.023,0.000,76,0,9,3740608849.056,145819439.395
