stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,58.196,2.023,0.000,76,0,9,2684431121.596,304446843.997
refined,101.393,2.023,0.000,76,0,9,2684431121.596,183614037.768
