attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.927,"[-1.437, -0.417]",0.510,-3.033,0.003,8.603,ngd,52,348596541.513,0.192,-1.000,0.073,0,0,fn
c,-4.974,"[-7.715, -2.232]",2.742,-3.026,0.004,8.603,ngd,52,348596541.513,0.192,-6.000,1.026,0,0,fn
s,-3.662,"[-5.681, -1.642]",2.019,-3.024,0.004,8.603,ngd,52,348596541.513,0.192,-3.000,-0.662,0,0,fn
k0,0.195,"[-0.45, 0.84]",0.645,0.505,0.615,8.603,ngd,52,348596541.513,0.192,0.000,0.195,0,0,fp
k1,-0.805,"[-1.72, 0.11]",0.915,-1.468,0.147,8.603,ngd,52,348596541.513,0.192,0.000,-0.805,0,0,fp
k2,-0.441,"[-1.175, 0.292]",0.733,-1.004,0.319,8.603,ngd,52,348596541.513,0.192,0.000,-0.441,0,0,fp
k3,-0.843,"[-1.804, 0.117]",0.960,-1.465,0.148,8.603,ngd,52,348596541.513,0.192,0.000,-0.843,0,0,fp
k4,-0.850,"[-1.737, 0.037]",0.887,-1.597,0.115,8.603,ngd,52,348596541.513,0.192,0.000,-0.850,0,0,fp
k5,1.395,"[0.262, 2.528]",1.133,2.053,0.044,8.603,ngd,52,348596541.513,0.192,0.000,1.395,0,1,fp
vot,0.186,,,,,8.603,ngd,52,348596541.513,0.192,0.167,0.020,0,0,fn
tt,-0.977,"[-1.379, -0.575]",0.402,-4.054,0.000,8.965,lm,52,177446934.136,0.137,-1.000,0.023,0,0,fn
c,-5.600,"[-7.897, -3.303]",2.297,-4.067,0.000,8.965,lm,52,177446934.136,0.137,-6.000,0.400,0,0,fn
s,-3.044,"[-4.339, -1.75]",1.295,-3.922,0.000,8.965,lm,52,177446934.136,0.137,-3.000,-0.044,0,0,fn
k0,0.460,"[0.011, 0.909]",0.449,1.708,0.092,8.965,lm,52,177446934.136,0.137,0.000,0.460,0,1,fp
k1,-0.334,"[-0.924, 0.256]",0.590,-0.944,0.348,8.965,lm,52,177446934.136,0.137,0.000,-0.334,0,0,fp
k2,0.079,"[-0.321, 0.479]",0.400,0.329,0.743,8.965,lm,52,177446934.136,0.137,0.000,0.079,0,0,fp
k3,-0.185,"[-0.573, 0.203]",0.388,-0.796,0.429,8.965,lm,52,177446934.136,0.137,0.000,-0.185,0,0,fp
k4,0.060,"[-0.398, 0.518]",0.458,0.218,0.828,8.965,lm,52,177446934.136,0.137,0.000,0.060,0,0,fp
k5,0.421,"[-0.185, 1.027]",0.606,1.158,0.251,8.965,lm,52,177446934.136,0.137,0.000,0.421,0,0,fp
vot,0.175,,,,,8.965,lm,52,177446934.136,0.137,0.167,0.008,0,0,fn
tt,-1.042,"[-1.491, -0.593]",0.449,-3.870,0.000,17.509,ngd+lm,52,177310783.406,0.137,-1.000,-0.042,0,0,fn
c,-5.932,"[-8.474, -3.391]",2.542,-3.893,0.000,17.509,ngd+lm,52,177310783.406,0.137,-6.000,0.068,0,0,fn
s,-3.234,"[-4.666, -1.802]",1.432,-3.767,0.000,17.509,ngd+lm,52,177310783.406,0.137,-3.000,-0.234,0,0,fn
k0,0.450,"[-0.015, 0.915]",0.465,1.612,0.112,17.509,ngd+lm,52,177310783.406,0.137,0.000,0.450,0,0,fp
k1,-0.252,"[-0.89, 0.387]",0.638,-0.658,0.513,17.509,ngd+lm,52,177310783.406,0.137,0.000,-0.252,0,0,fp
k2,0.067,"[-0.343, 0.476]",0.409,0.271,0.787,17.509,ngd+lm,52,177310783.406,0.137,0.000,0.067,0,0,fp
k3,-0.176,"[-0.579, 0.226]",0.403,-0.729,0.468,17.509,ngd+lm,52,177310783.406,0.137,0.000,-0.176,0,0,fp
k4,0.027,"[-0.461, 0.516]",0.489,0.093,0.926,17.509,ngd+lm,52,177310783.406,0.137,0.000,0.027,0,0,fp
k5,0.388,"[-0.235, 1.011]",0.623,1.038,0.303,17.509,ngd+lm,52,177310783.406,0.137,0.000,0.388,0,0,fp
vot,0.176,,,,,17.509,ngd+lm,52,177310783.406,0.137,0.167,0.009,0,0,fn
