stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,69.798,1.727,0.000,76,0,9,2931326240.062,282515193.693
refined,119.828,1.727,0.000,76,0,9,2931326240.062,171460063.362
