attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.378,"[-2.217, -0.54]",0.838,-2.740,0.008,5.694,ngd,32,241472357.375,0.160,-1.000,-0.378,0,0,fn
c,-7.905,"[-12.525, -3.285]",4.620,-2.851,0.006,5.694,ngd,32,241472357.375,0.160,-6.000,-1.905,0,0,fn
s,-3.442,"[-5.476, -1.408]",2.034,-2.820,0.006,5.694,ngd,32,241472357.375,0.160,-3.000,-0.442,0,0,fn
vot,0.174,,,,,5.694,ngd,32,241472357.375,0.160,0.167,0.008,0,0,fn
tt,-0.575,"[-0.768, -0.381]",0.193,-4.951,0.000,6.054,lm,32,165101218.252,0.132,-1.000,0.425,0,0,fn
c,-3.771,"[-4.94, -2.602]",1.169,-5.376,0.000,6.054,lm,32,165101218.252,0.132,-6.000,2.229,0,0,fn
s,-1.983,"[-2.58, -1.386]",0.597,-5.535,0.000,6.054,lm,32,165101218.252,0.132,-3.000,1.017,0,0,fn
vot,0.152,,,,,6.054,lm,32,165101218.252,0.132,0.167,-0.014,0,0,fn
tt,-0.575,"[-0.768, -0.381]",0.193,-4.951,0.000,11.865,ngd+lm,32,165101218.253,0.132,-1.000,0.425,0,0,fn
c,-3.771,"[-4.94, -2.602]",1.169,-5.376,0.000,11.865,ngd+lm,32,165101218.253,0.132,-6.000,2.229,0,0,fn
s,-1.983,"[-2.58, -1.386]",0.597,-5.535,0.000,11.865,ngd+lm,32,165101218.253,0.132,-3.000,1.017,0,0,fn
vot,0.152,,,,,11.865,ngd+lm,32,165101218.253,0.132,0.167,-0.014,0,0,fn
