stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,131.814,2.023,0.000,76,0,9,3021265558.072,161510541.866
refined,211.763,2.023,0.000,76,0,9,3021265558.072,102604322.043
