stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.803,-7.917,-2.740,1.168,1.493,-0.370,-1.982,0.936,0.695,850292797.465,0.228
norefined,2,-1.447,-7.966,-2.971,1.085,1.372,-0.422,-1.968,0.812,0.529,405757927.883,0.182
norefined,3,-1.077,-7.996,-3.223,1.015,1.285,-0.415,-1.907,0.699,0.387,269073210.761,0.135
norefined,4,-1.351,-7.916,-3.507,0.922,1.136,-0.422,-1.795,0.543,0.244,206651780.884,0.171
norefined,5,-1.061,-7.889,-3.798,0.888,1.038,-0.311,-1.628,0.447,0.103,191551255.896,0.134
norefined,6,-1.534,-7.794,-3.852,0.854,0.987,-0.351,-1.548,0.428,0.055,181026527.994,0.197
norefined,7,-1.085,-7.834,-3.982,0.844,0.953,-0.246,-1.460,0.389,-0.036,176174578.542,0.138
norefined,8,-1.566,-7.741,-4.002,0.822,0.913,-0.287,-1.393,0.389,-0.071,168627404.980,0.202
norefined,9,-1.100,-7.795,-4.091,0.819,0.886,-0.185,-1.318,0.362,-0.138,167589233.896,0.141
norefined,10,-1.583,-7.703,-4.097,0.802,0.848,-0.225,-1.257,0.370,-0.164,161510541.865,0.206
refined,11,-1.583,-7.703,-4.097,0.802,0.848,-0.225,-1.257,0.370,-0.164,161510541.865,0.206
refined,12,-0.584,-4.408,-2.331,0.300,-0.609,-0.332,1.005,0.996,-0.262,181401862.340,0.132
refined,13,-0.773,-5.139,-2.823,0.452,-0.351,-0.147,0.488,0.850,-0.272,107299600.291,0.150
refined,14,-0.865,-5.458,-2.990,0.477,-0.226,-0.122,0.288,0.812,-0.275,102778135.500,0.159
refined,15,-0.885,-5.521,-3.009,0.441,-0.185,-0.107,0.260,0.805,-0.277,102609269.916,0.160
refined,16,-0.890,-5.543,-3.017,0.433,-0.181,-0.106,0.261,0.806,-0.278,102604490.588,0.161
refined,17,-0.891,-5.547,-3.019,0.432,-0.181,-0.106,0.261,0.807,-0.278,102604328.832,0.161
refined,18,-0.891,-5.548,-3.019,0.432,-0.181,-0.106,0.262,0.807,-0.278,102604322.340,0.161
refined,19,-0.891,-5.549,-3.019,0.432,-0.181,-0.106,0.262,0.807,-0.278,102604322.056,0.161
refined,20,-0.891,-5.549,-3.019,0.432,-0.181,-0.106,0.262,0.807,-0.278,102604322.043,0.161
