stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,47.351,1.727,0.000,0,9,2963897342.533,402669038.946,76
refined,66.837,1.727,0.000,0,9,2963897342.533,297039378.058,76
