stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.059,-7.897,-4.689,-0.553,1.472,1.548,-1.379,1.476,1.585,1257406450.216,1584,0,0,0.134
norefined,2,-1.429,-7.973,-4.615,-0.661,1.334,1.432,-1.405,1.325,1.401,863407603.009,1584,0,0,0.179
norefined,3,-1.598,-8.096,-4.541,-0.776,1.126,1.241,-1.418,1.098,1.165,625254357.469,1584,0,0,0.197
norefined,4,-1.508,-8.237,-4.502,-0.883,0.949,0.988,-1.392,0.836,0.953,429210152.519,1584,0,0,0.183
norefined,5,-1.396,-8.386,-4.442,-0.956,0.793,0.731,-1.305,0.561,0.772,321493238.745,1584,0,0,0.166
norefined,6,-1.518,-8.507,-4.326,-0.934,0.684,0.490,-1.094,0.276,0.667,262186958.748,1584,0,0,0.178
norefined,7,-1.147,-8.618,-4.315,-0.835,0.621,0.376,-0.912,0.094,0.587,282271090.313,1584,0,0,0.133
norefined,8,-1.635,-8.589,-4.252,-0.845,0.616,0.326,-0.860,0.055,0.576,244590561.924,1584,0,0,0.190
norefined,9,-1.174,-8.671,-4.287,-0.770,0.571,0.276,-0.773,-0.037,0.521,255218905.273,1584,0,0,0.135
norefined,10,-1.665,-8.635,-4.227,-0.782,0.566,0.237,-0.729,-0.064,0.513,233051516.211,1584,0,0,0.193
refined,11,-1.665,-8.635,-4.227,-0.782,0.566,0.237,-0.729,-0.064,0.513,233051516.211,1584,0,0,0.193
refined,12,-0.414,-3.061,-1.021,0.405,-1.632,0.655,0.879,-0.796,-0.017,539227515.130,1584,0,0,0.135
refined,13,-0.957,-5.974,-2.342,-0.387,-1.438,0.932,0.830,-0.590,-0.202,158866161.241,1584,0,0,0.160
refined,14,-1.255,-7.469,-3.181,-0.420,-0.895,0.841,0.301,-0.586,0.049,132598891.329,1584,0,0,0.168
refined,15,-1.136,-6.642,-2.914,-0.358,-0.748,0.602,0.284,-0.542,0.090,131783299.554,1584,0,0,0.171
refined,16,-1.209,-7.073,-3.099,-0.357,-0.759,0.659,0.240,-0.577,0.088,131664398.524,1584,0,0,0.171
refined,17,-1.171,-6.846,-3.005,-0.357,-0.751,0.631,0.263,-0.564,0.090,131641213.297,1584,0,0,0.171
refined,18,-1.192,-6.970,-3.056,-0.356,-0.754,0.645,0.249,-0.571,0.088,131633141.134,1584,0,0,0.171
refined,19,-1.181,-6.903,-3.029,-0.356,-0.753,0.638,0.257,-0.567,0.089,131631012.742,1584,0,0,0.171
refined,20,-1.187,-6.939,-3.044,-0.356,-0.753,0.642,0.253,-0.569,0.089,131630354.802,1584,0,0,0.171
