stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.360,"[-7.033, 4.312]",5.673,-0.435,0.673
norefined,c,-6.393,"[-40.093, 27.308]",33.700,-0.344,0.738
norefined,s,-3.945,"[-21.02, 13.13]",17.075,-0.419,0.684
norefined,k0,-0.005,"[-4.4, 4.39]",4.395,-0.002,0.998
norefined,k1,1.084,"[-4.377, 6.546]",5.461,0.360,0.726
norefined,k2,-1.599,"[-11.709, 8.512]",10.110,-0.287,0.780
norefined,k3,-1.604,"[-9.533, 6.326]",7.930,-0.367,0.722
norefined,k4,0.034,"[-6.985, 7.052]",7.018,0.009,0.993
norefined,k5,-0.201,"[-8.103, 7.7]",7.901,-0.046,0.964
refined,tt,-0.427,"[-0.605, -0.25]",0.178,-4.360,0.001
refined,c,-2.678,"[-3.587, -1.769]",0.909,-5.341,0.000
refined,s,-1.496,"[-2.151, -0.841]",0.655,-4.141,0.002
refined,k0,-0.430,"[-0.824, -0.035]",0.394,-1.976,0.076
refined,k1,-0.473,"[-0.987, 0.042]",0.515,-1.665,0.127
refined,k2,0.476,"[-0.046, 0.998]",0.522,1.652,0.130
refined,k3,-0.125,"[-0.655, 0.406]",0.531,-0.427,0.679
refined,k4,-0.240,"[-1.002, 0.523]",0.762,-0.570,0.581
refined,k5,0.513,"[-0.017, 1.043]",0.530,1.754,0.110
